CycD_x,CycD_y,CycE_x,CycE_y,CycA_x,CycA_y,CycB_x,CycB_y,E2F_x,E2F_y,p27_x,p27_y,Rb_x,Rb_y,YAP_x,YAP_y,Cdc20_x,Cdc20_y,UbcH10_x,UbcH10_y,cdh1_x,cdh1_y,NF2_x,NF2_y,LATS_x,LATS_y
647.,0.7591623037,647.,0.0785340314,647.,0.4450261780,647.,0.2670157068,647.,0.1570680628,647.,0.2565445026,647.,0.2617801047,647.,0.7068062827,647.,0.0366492147,647.,0.3089005236,647.,0.554973822,647.,0.277486911,647.,0.2827225131
648.,0.7591623037,648.,0.0732984293,648.,0.4450261780,648.,0.2565445026,648.,0.1570680628,648.,0.2460732984,648.,0.2617801047,648.,0.7172774869,648.,0.0418848168,648.,0.3193717277,648.,0.5654450262,648.,0.277486911,648.,0.2827225131
649.,0.7591623037,649.,0.0732984293,649.,0.4397905759,649.,0.2565445026,649.,0.1570680628,649.,0.2460732984,649.,0.2617801047,649.,0.7225130890,649.,0.0471204188,649.,0.3193717277,649.,0.5654450262,649.,0.277486911,649.,0.277486911
650.,0.765625,650.,0.0729166667,650.,0.4270833333,650.,0.25,650.,0.1666666667,650.,0.2552083333,650.,0.2708333333,650.,0.7239583333,650.,0.0416666667,650.,0.3177083333,650.,0.5729166667,650.,0.2760416667,650.,0.2760416667
651.,0.765625,651.,0.0677083333,651.,0.4322916667,651.,0.2552083333,651.,0.171875,651.,0.25,651.,0.2604166667,651.,0.7239583333,651.,0.0416666667,651.,0.3229166667,651.,0.578125,651.,0.2760416667,651.,0.2760416667
652.,0.7680412371,652.,0.0721649485,652.,0.4278350515,652.,0.2422680412,652.,0.1701030928,652.,0.2680412371,652.,0.2783505155,652.,0.7268041237,652.,0.0309278351,652.,0.3092783505,652.,0.5824742268,652.,0.2731958763,652.,0.2835051546
653.,0.7680412371,653.,0.0773195876,653.,0.4278350515,653.,0.2319587629,653.,0.1701030928,653.,0.2731958763,653.,0.2731958763,653.,0.7268041237,653.,0.0309278351,653.,0.3092783505,653.,0.5773195876,653.,0.2731958763,653.,0.2783505155
654.,0.7680412371,654.,0.0773195876,654.,0.4226804124,654.,0.2319587629,654.,0.1649484536,654.,0.2680412371,654.,0.2731958763,654.,0.7216494845,654.,0.0309278351,654.,0.3092783505,654.,0.5824742268,654.,0.2731958763,654.,0.2783505155
655.,0.7680412371,655.,0.0773195876,655.,0.4278350515,655.,0.2319587629,655.,0.1546391753,655.,0.2680412371,655.,0.2680412371,655.,0.7216494845,655.,0.0360824742,655.,0.3195876289,655.,0.5824742268,655.,0.2731958763,655.,0.2783505155
656.,0.7680412371,656.,0.0721649485,656.,0.4278350515,656.,0.2319587629,656.,0.1546391753,656.,0.2628865979,656.,0.2628865979,656.,0.7216494845,656.,0.0360824742,656.,0.3195876289,656.,0.587628866,656.,0.2731958763,656.,0.2783505155
657.,0.7692307692,657.,0.0717948718,657.,0.4205128205,657.,0.2256410256,657.,0.1538461538,657.,0.2615384615,657.,0.2717948718,657.,0.7128205128,657.,0.0358974359,657.,0.3179487179,657.,0.6,657.,0.2820512821,657.,0.2871794872
658.,0.7692307692,658.,0.0717948718,658.,0.4205128205,658.,0.2205128205,658.,0.158974359,658.,0.2615384615,658.,0.2717948718,658.,0.7128205128,658.,0.0358974359,658.,0.3076923077,658.,0.5948717949,658.,0.2820512821,658.,0.2871794872
659.,0.7704081633,659.,0.0714285714,659.,0.4132653061,659.,0.2193877551,659.,0.1632653061,659.,0.2602040816,659.,0.2755102041,659.,0.7040816327,659.,0.0306122449,659.,0.306122449,659.,0.5969387755,659.,0.2908163265,659.,0.2857142857
660.,0.7704081633,660.,0.0714285714,660.,0.4234693878,660.,0.2295918367,660.,0.1683673469,660.,0.2602040816,660.,0.2602040816,660.,0.7040816327,660.,0.0306122449,660.,0.3112244898,660.,0.5918367347,660.,0.2908163265,660.,0.2806122449
661.,0.7704081633,661.,0.0714285714,661.,0.4285714286,661.,0.2448979592,661.,0.1683673469,661.,0.2551020408,661.,0.2551020408,661.,0.7040816327,661.,0.0357142857,661.,0.3112244898,661.,0.5969387755,661.,0.2908163265,661.,0.2806122449
662.,0.7653061224,662.,0.0714285714,662.,0.4285714286,662.,0.2448979592,662.,0.1683673469,662.,0.25,662.,0.25,662.,0.7040816327,662.,0.0306122449,662.,0.3265306122,662.,0.6020408163,662.,0.2908163265,662.,0.2908163265
663.,0.7653061224,663.,0.0714285714,663.,0.4285714286,663.,0.2448979592,663.,0.1581632653,663.,0.25,663.,0.25,663.,0.7040816327,663.,0.0357142857,663.,0.3265306122,663.,0.5969387755,663.,0.2908163265,663.,0.2908163265
664.,0.7664974619,664.,0.0659898477,664.,0.421319797,664.,0.2385786802,664.,0.1573604061,664.,0.2588832487,664.,0.2538071066,664.,0.6954314721,664.,0.0355329949,664.,0.3197969543,664.,0.6040609137,664.,0.2893401015,664.,0.2893401015
665.,0.7664974619,665.,0.0659898477,665.,0.4263959391,665.,0.2436548223,665.,0.1675126904,665.,0.2487309645,665.,0.2538071066,665.,0.7055837563,665.,0.0355329949,665.,0.3197969543,665.,0.5888324873,665.,0.2893401015,665.,0.2893401015
666.,0.7664974619,666.,0.0659898477,666.,0.4263959391,666.,0.2385786802,666.,0.1725888325,666.,0.2487309645,666.,0.2436548223,666.,0.7055837563,666.,0.0304568528,666.,0.3197969543,666.,0.5837563452,666.,0.2893401015,666.,0.2893401015
667.,0.7664974619,667.,0.0659898477,667.,0.4263959391,667.,0.2385786802,667.,0.1725888325,667.,0.2385786802,667.,0.2385786802,667.,0.7055837563,667.,0.0406091371,667.,0.3197969543,667.,0.5837563452,667.,0.2893401015,667.,0.2893401015
668.,0.7676767677,668.,0.0707070707,668.,0.4141414141,668.,0.2323232323,668.,0.1717171717,668.,0.2474747475,668.,0.2474747475,668.,0.696969697,668.,0.0404040404,668.,0.3131313131,668.,0.5909090909,668.,0.2878787879,668.,0.2878787879
669.,0.7626262626,669.,0.0757575758,669.,0.4141414141,669.,0.2424242424,669.,0.1868686869,669.,0.2424242424,669.,0.2474747475,669.,0.7020202020,669.,0.0454545455,669.,0.3131313131,669.,0.5858585859,669.,0.2878787879,669.,0.2878787879
670.,0.7626262626,670.,0.0757575758,670.,0.4090909091,670.,0.2373737374,670.,0.1767676768,670.,0.2424242424,670.,0.2424242424,670.,0.7020202020,670.,0.0505050505,670.,0.3181818182,670.,0.5909090909,670.,0.2878787879,670.,0.2878787879
671.,0.7638190955,671.,0.0804020101,671.,0.3969849246,671.,0.2361809045,671.,0.1708542714,671.,0.2562814070,671.,0.2562814070,671.,0.6934673367,671.,0.0502512563,671.,0.3115577889,671.,0.5979899497,671.,0.2864321608,671.,0.2964824121
672.,0.7638190955,672.,0.0804020101,672.,0.391959799,672.,0.2311557789,672.,0.1658291457,672.,0.2562814070,672.,0.2512562814,672.,0.6934673367,672.,0.0502512563,672.,0.3065326633,672.,0.5979899497,672.,0.2864321608,672.,0.2964824121
673.,0.7638190955,673.,0.0703517588,673.,0.391959799,673.,0.2311557789,673.,0.175879397,673.,0.2462311558,673.,0.2462311558,673.,0.6984924623,673.,0.0552763819,673.,0.3065326633,673.,0.6030150754,673.,0.2864321608,673.,0.2914572864
674.,0.7638190955,674.,0.0703517588,674.,0.391959799,674.,0.2261306533,674.,0.175879397,674.,0.2412060302,674.,0.2462311558,674.,0.6984924623,674.,0.0603015075,674.,0.3115577889,674.,0.6030150754,674.,0.2864321608,674.,0.2864321608
675.,0.765,675.,0.075,675.,0.395,675.,0.23,675.,0.18,675.,0.245,675.,0.255,675.,0.705,675.,0.055,675.,0.305,675.,0.61,675.,0.285,675.,0.295
676.,0.7661691542,676.,0.0746268657,676.,0.3930348259,676.,0.2288557214,676.,0.1791044776,676.,0.2487562189,676.,0.2537313433,676.,0.6915422886,676.,0.0497512438,676.,0.2985074627,676.,0.6218905473,676.,0.2835820896,676.,0.3034825871
677.,0.7623762376,677.,0.0742574257,677.,0.3910891089,677.,0.2227722772,677.,0.1732673267,677.,0.2574257426,677.,0.2574257426,677.,0.6930693069,677.,0.0396039604,677.,0.2920792079,677.,0.6287128713,677.,0.2821782178,677.,0.3069306931
678.,0.7647058824,678.,0.0784313725,678.,0.3823529412,678.,0.2156862745,678.,0.1813725490,678.,0.2696078431,678.,0.2745098039,678.,0.6960784314,678.,0.0392156863,678.,0.2794117647,678.,0.637254902,678.,0.2794117647,678.,0.318627451
679.,0.7647058824,679.,0.0784313725,679.,0.3676470588,679.,0.2156862745,679.,0.1960784314,679.,0.2696078431,679.,0.2647058824,679.,0.6911764706,679.,0.0392156863,679.,0.2794117647,679.,0.637254902,679.,0.2794117647,679.,0.3088235294
680.,0.7647058824,680.,0.0784313725,680.,0.3676470588,680.,0.2156862745,680.,0.2009803922,680.,0.2696078431,680.,0.2598039216,680.,0.6911764706,680.,0.0392156863,680.,0.2843137255,680.,0.6421568627,680.,0.2794117647,680.,0.3039215686
681.,0.7647058824,681.,0.0784313725,681.,0.3676470588,681.,0.2205882353,681.,0.2009803922,681.,0.2549019608,681.,0.2647058824,681.,0.6911764706,681.,0.0392156863,681.,0.2794117647,681.,0.6421568627,681.,0.2794117647,681.,0.3039215686
682.,0.7669902913,682.,0.072815534,682.,0.3640776699,682.,0.2087378641,682.,0.1990291262,682.,0.2718446602,682.,0.2718446602,682.,0.6941747573,682.,0.0291262136,682.,0.2669902913,682.,0.645631068,682.,0.286407767,682.,0.2912621359
683.,0.7681159420,683.,0.0724637681,683.,0.3671497585,683.,0.2077294686,683.,0.2028985507,683.,0.270531401,683.,0.270531401,683.,0.6956521739,683.,0.0193236715,683.,0.2608695652,683.,0.6521739130,683.,0.2946859903,683.,0.2898550725
684.,0.7681159420,684.,0.0724637681,684.,0.3671497585,684.,0.2125603865,684.,0.2028985507,684.,0.270531401,684.,0.270531401,684.,0.6859903382,684.,0.0144927536,684.,0.2657004831,684.,0.6473429952,684.,0.2946859903,684.,0.2898550725
685.,0.7632850242,685.,0.0724637681,685.,0.3816425121,685.,0.2173913043,685.,0.2173913043,685.,0.2463768116,685.,0.270531401,685.,0.6908212560,685.,0.0193236715,685.,0.2657004831,685.,0.6473429952,685.,0.2946859903,685.,0.2946859903
686.,0.7632850242,686.,0.0724637681,686.,0.3913043478,686.,0.2173913043,686.,0.2222222222,686.,0.2463768116,686.,0.2657004831,686.,0.6908212560,686.,0.0193236715,686.,0.2608695652,686.,0.6376811594,686.,0.2946859903,686.,0.2898550725
687.,0.7632850242,687.,0.077294686,687.,0.3913043478,687.,0.2173913043,687.,0.2173913043,687.,0.2463768116,687.,0.2657004831,687.,0.7053140097,687.,0.0193236715,687.,0.2657004831,687.,0.6328502415,687.,0.2946859903,687.,0.2850241546
688.,0.7644230769,688.,0.0769230769,688.,0.3894230769,688.,0.2211538462,688.,0.2211538462,688.,0.25,688.,0.2644230769,688.,0.6923076923,688.,0.0144230769,688.,0.2644230769,688.,0.6394230769,688.,0.3028846154,688.,0.2932692308
689.,0.7655502392,689.,0.0765550239,689.,0.3971291866,689.,0.2296650718,689.,0.2153110048,689.,0.2535885167,689.,0.2727272727,689.,0.6889952153,689.,0.009569378,689.,0.2679425837,689.,0.6411483254,689.,0.3014354067,689.,0.2966507177
690.,0.7703349282,690.,0.0765550239,690.,0.3971291866,690.,0.2296650718,690.,0.2248803828,690.,0.2440191388,690.,0.2679425837,690.,0.6889952153,690.,0.014354067,690.,0.2679425837,690.,0.6363636364,690.,0.3014354067,690.,0.2966507177
691.,0.7703349282,691.,0.0765550239,691.,0.3971291866,691.,0.2296650718,691.,0.2248803828,691.,0.2440191388,691.,0.2583732057,691.,0.6889952153,691.,0.014354067,691.,0.2727272727,691.,0.6363636364,691.,0.3014354067,691.,0.3014354067
692.,0.7714285714,692.,0.0761904762,692.,0.4,692.,0.2285714286,692.,0.2238095238,692.,0.2523809524,692.,0.2619047619,692.,0.680952381,692.,0.0095238095,692.,0.2714285714,692.,0.6238095238,692.,0.3,692.,0.2952380952
693.,0.7714285714,693.,0.0761904762,693.,0.4,693.,0.2285714286,693.,0.2238095238,693.,0.2523809524,693.,0.2523809524,693.,0.6904761905,693.,0.0142857143,693.,0.2714285714,693.,0.6238095238,693.,0.3,693.,0.2952380952
694.,0.7714285714,694.,0.0714285714,694.,0.3952380952,694.,0.2285714286,694.,0.2238095238,694.,0.2523809524,694.,0.2523809524,694.,0.6904761905,694.,0.0142857143,694.,0.2714285714,694.,0.6190476190,694.,0.3,694.,0.2952380952
695.,0.7714285714,695.,0.0714285714,695.,0.4,695.,0.2285714286,695.,0.2190476190,695.,0.2523809524,695.,0.2476190476,695.,0.6904761905,695.,0.0142857143,695.,0.2761904762,695.,0.6142857143,695.,0.3,695.,0.2952380952
696.,0.7666666667,696.,0.0714285714,696.,0.4,696.,0.2285714286,696.,0.2142857143,696.,0.2428571429,696.,0.2476190476,696.,0.6904761905,696.,0.0190476190,696.,0.2761904762,696.,0.6095238095,696.,0.3,696.,0.2952380952
697.,0.7619047619,697.,0.0714285714,697.,0.4,697.,0.2285714286,697.,0.2095238095,697.,0.2380952381,697.,0.2476190476,697.,0.6904761905,697.,0.0285714286,697.,0.2761904762,697.,0.6190476190,697.,0.3,697.,0.2952380952
698.,0.7582938389,698.,0.0710900474,698.,0.3933649289,698.,0.2274881517,698.,0.2085308057,698.,0.2559241706,698.,0.2559241706,698.,0.691943128,698.,0.018957346,698.,0.2654028436,698.,0.6208530806,698.,0.2985781991,698.,0.3033175355
699.,0.7582938389,699.,0.0710900474,699.,0.3886255924,699.,0.2274881517,699.,0.2132701422,699.,0.2559241706,699.,0.2559241706,699.,0.6872037915,699.,0.018957346,699.,0.2701421801,699.,0.6208530806,699.,0.2985781991,699.,0.3033175355
700.,0.7582938389,700.,0.0758293839,700.,0.3886255924,700.,0.2274881517,700.,0.2085308057,700.,0.2559241706,700.,0.2511848341,700.,0.6872037915,700.,0.018957346,700.,0.2748815166,700.,0.6113744076,700.,0.2985781991,700.,0.2985781991
701.,0.7582938389,701.,0.0758293839,701.,0.3886255924,701.,0.2274881517,701.,0.2085308057,701.,0.2559241706,701.,0.2511848341,701.,0.691943128,701.,0.018957346,701.,0.2748815166,701.,0.6113744076,701.,0.2985781991,701.,0.2985781991
702.,0.7582938389,702.,0.0758293839,702.,0.3933649289,702.,0.2322274882,702.,0.2085308057,702.,0.2559241706,702.,0.2417061611,702.,0.6966824645,702.,0.018957346,702.,0.2748815166,702.,0.6113744076,702.,0.2985781991,702.,0.2938388626
703.,0.7547169811,703.,0.0754716981,703.,0.391509434,703.,0.2216981132,703.,0.2075471698,703.,0.2688679245,703.,0.25,703.,0.6886792453,703.,0.0141509434,703.,0.2688679245,703.,0.6132075472,703.,0.2971698113,703.,0.3066037736
704.,0.7558685446,704.,0.0798122066,704.,0.3849765258,704.,0.2253521127,704.,0.20657277,704.,0.2723004695,704.,0.2629107981,704.,0.6807511737,704.,0.0093896714,704.,0.2676056338,704.,0.6197183099,704.,0.2957746479,704.,0.3098591549
705.,0.7558685446,705.,0.0892018779,705.,0.3849765258,705.,0.2159624413,705.,0.20657277,705.,0.2676056338,705.,0.2582159624,705.,0.6807511737,705.,0.0140845070,705.,0.2723004695,705.,0.6197183099,705.,0.2957746479,705.,0.3051643192
706.,0.7558685446,706.,0.0938967136,706.,0.3849765258,706.,0.220657277,706.,0.20657277,706.,0.2629107981,706.,0.2535211268,706.,0.6807511737,706.,0.0093896714,706.,0.2769953052,706.,0.6197183099,706.,0.2957746479,706.,0.3051643192
707.,0.7511737089,707.,0.0938967136,707.,0.3849765258,707.,0.220657277,707.,0.2018779343,707.,0.2582159624,707.,0.2535211268,707.,0.6807511737,707.,0.0093896714,707.,0.2816901408,707.,0.6197183099,707.,0.2957746479,707.,0.3051643192
708.,0.7523364486,708.,0.0934579439,708.,0.3878504673,708.,0.2149532710,708.,0.2056074766,708.,0.261682243,708.,0.261682243,708.,0.6822429907,708.,0.0046728972,708.,0.2710280374,708.,0.6261682243,708.,0.2943925234,708.,0.3037383178
709.,0.7523364486,709.,0.0981308411,709.,0.3878504673,709.,0.2196261682,709.,0.2056074766,709.,0.261682243,709.,0.2476635514,709.,0.6869158879,709.,0.0093457944,709.,0.2710280374,709.,0.6261682243,709.,0.2943925234,709.,0.2990654206
710.,0.7523364486,710.,0.0981308411,710.,0.3925233645,710.,0.2242990654,710.,0.2056074766,710.,0.2570093458,710.,0.2429906542,710.,0.6962616822,710.,0.0046728972,710.,0.2757009346,710.,0.6261682243,710.,0.2943925234,710.,0.2990654206
711.,0.7523364486,711.,0.0981308411,711.,0.3925233645,711.,0.2242990654,711.,0.2009345794,711.,0.2570093458,711.,0.2429906542,711.,0.6962616822,711.,0.0093457944,711.,0.2803738318,711.,0.6214953271,711.,0.2943925234,711.,0.2990654206
712.,0.7523364486,712.,0.0981308411,712.,0.3925233645,712.,0.2242990654,712.,0.2009345794,712.,0.2570093458,712.,0.2429906542,712.,0.7009345794,712.,0.0140186916,712.,0.285046729,712.,0.6121495327,712.,0.2943925234,712.,0.2990654206
713.,0.7523364486,713.,0.1028037383,713.,0.3878504673,713.,0.2242990654,713.,0.2056074766,713.,0.2570093458,713.,0.2429906542,713.,0.7009345794,713.,0.023364486,713.,0.285046729,713.,0.6168224299,713.,0.2943925234,713.,0.2990654206
714.,0.7570093458,714.,0.0981308411,714.,0.3785046729,714.,0.2289719626,714.,0.2102803738,714.,0.2476635514,714.,0.2429906542,714.,0.7009345794,714.,0.0420560748,714.,0.2943925234,714.,0.6168224299,714.,0.2943925234,714.,0.2990654206
715.,0.7581395349,715.,0.0976744186,715.,0.3720930233,715.,0.223255814,715.,0.2093023256,715.,0.2558139535,715.,0.2511627907,715.,0.6930232558,715.,0.0325581395,715.,0.2883720930,715.,0.6186046512,715.,0.2930232558,715.,0.3069767442
716.,0.7581395349,716.,0.0976744186,716.,0.3581395349,716.,0.2279069767,716.,0.223255814,716.,0.2511627907,716.,0.2511627907,716.,0.6930232558,716.,0.0372093023,716.,0.2930232558,716.,0.6186046512,716.,0.2930232558,716.,0.3023255814
717.,0.7581395349,717.,0.1023255814,717.,0.3581395349,717.,0.2279069767,717.,0.2279069767,717.,0.2465116279,717.,0.2511627907,717.,0.6930232558,717.,0.0418604651,717.,0.2976744186,717.,0.6186046512,717.,0.2930232558,717.,0.2930232558
718.,0.7581395349,718.,0.1023255814,718.,0.3627906977,718.,0.2186046512,718.,0.2279069767,718.,0.2418604651,718.,0.2511627907,718.,0.6976744186,718.,0.0372093023,718.,0.2976744186,718.,0.6186046512,718.,0.2930232558,718.,0.2930232558
719.,0.7581395349,719.,0.1023255814,719.,0.3581395349,719.,0.223255814,719.,0.2325581395,719.,0.2418604651,719.,0.2511627907,719.,0.7023255814,719.,0.0325581395,719.,0.2976744186,719.,0.6186046512,719.,0.2930232558,719.,0.2930232558
720.,0.7581395349,720.,0.1023255814,720.,0.3581395349,720.,0.223255814,720.,0.2279069767,720.,0.2418604651,720.,0.2465116279,720.,0.7023255814,720.,0.0418604651,720.,0.2976744186,720.,0.6186046512,720.,0.2930232558,720.,0.2930232558
721.,0.7581395349,721.,0.1023255814,721.,0.3488372093,721.,0.2325581395,721.,0.2325581395,721.,0.2418604651,721.,0.2465116279,721.,0.7023255814,721.,0.0325581395,721.,0.2976744186,721.,0.6186046512,721.,0.2930232558,721.,0.2930232558
722.,0.7581395349,722.,0.1023255814,722.,0.3488372093,722.,0.2279069767,722.,0.2325581395,722.,0.2418604651,722.,0.2465116279,722.,0.7023255814,722.,0.0325581395,722.,0.3023255814,722.,0.623255814,722.,0.2930232558,722.,0.2930232558
723.,0.7592592593,723.,0.1018518519,723.,0.3518518519,723.,0.2222222222,723.,0.2314814815,723.,0.25,723.,0.2546296296,723.,0.6944444444,723.,0.0277777778,723.,0.2962962963,723.,0.625,723.,0.3009259259,723.,0.2916666667
724.,0.7603686636,724.,0.1013824885,724.,0.3502304147,724.,0.2258064516,724.,0.2304147465,724.,0.2534562212,724.,0.2534562212,724.,0.6958525346,724.,0.0230414747,724.,0.2857142857,724.,0.6497695853,724.,0.2995391705,724.,0.2995391705
725.,0.7614678899,725.,0.1009174312,725.,0.3440366972,725.,0.2201834862,725.,0.2247706422,725.,0.2568807339,725.,0.2568807339,725.,0.6972477064,725.,0.0183486239,725.,0.2752293578,725.,0.6513761468,725.,0.2981651376,725.,0.2889908257
726.,0.7614678899,726.,0.1055045872,726.,0.3486238532,726.,0.2293577982,726.,0.2247706422,726.,0.2568807339,726.,0.252293578,726.,0.6972477064,726.,0.0183486239,726.,0.2752293578,726.,0.6605504587,726.,0.2981651376,726.,0.2889908257
727.,0.7625570776,727.,0.1004566210,727.,0.3470319635,727.,0.2237442922,727.,0.2237442922,727.,0.2648401826,727.,0.2648401826,727.,0.6940639269,727.,0.0136986301,727.,0.2694063927,727.,0.6621004566,727.,0.296803653,727.,0.2876712329
728.,0.7636363636,728.,0.0954545455,728.,0.3454545455,728.,0.2181818182,728.,0.2227272727,728.,0.2681818182,728.,0.2727272727,728.,0.7,728.,0.0090909091,728.,0.2681818182,728.,0.6636363636,728.,0.2954545455,728.,0.2954545455
729.,0.7636363636,729.,0.0954545455,729.,0.35,729.,0.2136363636,729.,0.2227272727,729.,0.2636363636,729.,0.2636363636,729.,0.6954545455,729.,0.0090909091,729.,0.2636363636,729.,0.6590909091,729.,0.2954545455,729.,0.2954545455
730.,0.7647058824,730.,0.0950226244,730.,0.3438914027,730.,0.2081447964,730.,0.2262443439,730.,0.2669683258,730.,0.2669683258,730.,0.6877828054,730.,0.0090497738,730.,0.2579185520,730.,0.6606334842,730.,0.2941176471,730.,0.3031674208
731.,0.7601809955,731.,0.0950226244,731.,0.3484162896,731.,0.2171945701,731.,0.2352941176,731.,0.2669683258,731.,0.2624434389,731.,0.6877828054,731.,0.0135746606,731.,0.2579185520,731.,0.6515837104,731.,0.2941176471,731.,0.3031674208
732.,0.7556561086,732.,0.0995475113,732.,0.3438914027,732.,0.2217194570,732.,0.2352941176,732.,0.2579185520,732.,0.2579185520,732.,0.6877828054,732.,0.0135746606,732.,0.2624434389,732.,0.6515837104,732.,0.2941176471,732.,0.2986425339
733.,0.7511312217,733.,0.1040723982,733.,0.3484162896,733.,0.2171945701,733.,0.2398190045,733.,0.2624434389,733.,0.2579185520,733.,0.6877828054,733.,0.0090497738,733.,0.2624434389,733.,0.6561085973,733.,0.2941176471,733.,0.2986425339
734.,0.7511312217,734.,0.1131221719,734.,0.3574660633,734.,0.2126696833,734.,0.2352941176,734.,0.2714932127,734.,0.2488687783,734.,0.6877828054,734.,0.0135746606,734.,0.2624434389,734.,0.6515837104,734.,0.2941176471,734.,0.2986425339
735.,0.7511312217,735.,0.1131221719,735.,0.3574660633,735.,0.2126696833,735.,0.2307692308,735.,0.2714932127,735.,0.2443438914,735.,0.6877828054,735.,0.0180995475,735.,0.2669683258,735.,0.6515837104,735.,0.2941176471,735.,0.2986425339
736.,0.7511312217,736.,0.1040723982,736.,0.3574660633,736.,0.2217194570,736.,0.2262443439,736.,0.2669683258,736.,0.2443438914,736.,0.6923076923,736.,0.0180995475,736.,0.2714932127,736.,0.6561085973,736.,0.2941176471,736.,0.3031674208
737.,0.7511312217,737.,0.0950226244,737.,0.3574660633,737.,0.2171945701,737.,0.2352941176,737.,0.2669683258,737.,0.2443438914,737.,0.6923076923,737.,0.0271493213,737.,0.2714932127,737.,0.6606334842,737.,0.2941176471,737.,0.3031674208
738.,0.7466063348,738.,0.0995475113,738.,0.3484162896,738.,0.2126696833,738.,0.2352941176,738.,0.2669683258,738.,0.2443438914,738.,0.6923076923,738.,0.0316742081,738.,0.2714932127,738.,0.6651583710,738.,0.2941176471,738.,0.3031674208
739.,0.7522522523,739.,0.0990990991,739.,0.3513513514,739.,0.2117117117,739.,0.2297297297,739.,0.2747747748,739.,0.2522522523,739.,0.6891891892,739.,0.0225225225,739.,0.2657657658,739.,0.6576576577,739.,0.3018018018,739.,0.3108108108
740.,0.7488789238,740.,0.1031390135,740.,0.3452914798,740.,0.2107623318,740.,0.2286995516,740.,0.2735426009,740.,0.2645739910,740.,0.6816143498,740.,0.0224215247,740.,0.2600896861,740.,0.6636771300,740.,0.3004484305,740.,0.3094170404
741.,0.7455357143,741.,0.1071428571,741.,0.3392857143,741.,0.2142857143,741.,0.2276785714,741.,0.2767857143,741.,0.2723214286,741.,0.6830357143,741.,0.0357142857,741.,0.2589285714,741.,0.6607142857,741.,0.2991071429,741.,0.3169642857
742.,0.7455357143,742.,0.1116071429,742.,0.3392857143,742.,0.2232142857,742.,0.2276785714,742.,0.2723214286,742.,0.2678571429,742.,0.6875,742.,0.0357142857,742.,0.2633928571,742.,0.6607142857,742.,0.2991071429,742.,0.3169642857
743.,0.7455357143,743.,0.1205357143,743.,0.3348214286,743.,0.2276785714,743.,0.2321428571,743.,0.2678571429,743.,0.2589285714,743.,0.6875,743.,0.0446428571,743.,0.2678571429,743.,0.6696428571,743.,0.2991071429,743.,0.3080357143
744.,0.7422222222,744.,0.12,744.,0.3333333333,744.,0.2311111111,744.,0.2311111111,744.,0.2711111111,744.,0.2666666667,744.,0.6933333333,744.,0.04,744.,0.2622222222,744.,0.68,744.,0.3066666667,744.,0.3111111111
745.,0.7433628319,745.,0.1238938053,745.,0.3274336283,745.,0.2168141593,745.,0.2345132743,745.,0.2743362832,745.,0.2787610619,745.,0.685840708,745.,0.0530973451,745.,0.2566371681,745.,0.6902654867,745.,0.3053097345,745.,0.3097345133
746.,0.7444933921,746.,0.1233480176,746.,0.3215859031,746.,0.2026431718,746.,0.2334801762,746.,0.281938326,746.,0.2863436123,746.,0.6784140969,746.,0.0572687225,746.,0.2511013216,746.,0.6872246696,746.,0.3039647577,746.,0.3083700441
747.,0.7423580786,747.,0.1222707424,747.,0.3144104803,747.,0.1877729258,747.,0.2314410480,747.,0.3013100437,747.,0.2969432314,747.,0.6812227074,747.,0.0480349345,747.,0.2401746725,747.,0.7030567686,747.,0.3013100437,747.,0.3013100437
748.,0.7347826087,748.,0.1217391304,748.,0.3,748.,0.1869565217,748.,0.2217391304,748.,0.3043478261,748.,0.3,748.,0.6826086957,748.,0.0391304348,748.,0.2347826087,748.,0.7043478261,748.,0.3,748.,0.3
749.,0.7359307359,749.,0.1212121212,749.,0.2943722944,749.,0.1861471861,749.,0.2337662338,749.,0.3160173160,749.,0.2987012987,749.,0.6883116883,749.,0.0303030303,749.,0.2251082251,749.,0.7056277056,749.,0.2987012987,749.,0.3073593074
750.,0.7359307359,750.,0.1212121212,750.,0.2900432900,750.,0.1948051948,750.,0.2380952381,750.,0.3160173160,750.,0.2900432900,750.,0.6926406926,750.,0.0303030303,750.,0.2380952381,750.,0.70995671,750.,0.2987012987,750.,0.3030303030
751.,0.7359307359,751.,0.1212121212,751.,0.2943722944,751.,0.1948051948,751.,0.2380952381,751.,0.3073593074,751.,0.2857142857,751.,0.696969697,751.,0.0346320346,751.,0.2424242424,751.,0.70995671,751.,0.2987012987,751.,0.3030303030
752.,0.7402597403,752.,0.1212121212,752.,0.2900432900,752.,0.1948051948,752.,0.2424242424,752.,0.2900432900,752.,0.2900432900,752.,0.696969697,752.,0.0346320346,752.,0.2424242424,752.,0.7012987013,752.,0.2987012987,752.,0.2987012987
753.,0.7381974249,753.,0.1201716738,753.,0.2961373391,753.,0.1845493562,753.,0.2403433476,753.,0.3004291845,753.,0.3047210300,753.,0.69527897,753.,0.0300429185,753.,0.2360515021,753.,0.7081545064,753.,0.2961373391,753.,0.2961373391
754.,0.7435897436,754.,0.1153846154,754.,0.2948717949,754.,0.1752136752,754.,0.2435897436,754.,0.2905982906,754.,0.2948717949,754.,0.6880341880,754.,0.0384615385,754.,0.2307692308,754.,0.7179487179,754.,0.3034188034,754.,0.2948717949
