CycD_x,CycD_y,CycE_x,CycE_y,CycA_x,CycA_y,CycB_x,CycB_y,E2F_x,E2F_y,p27_x,p27_y,Rb_x,Rb_y,YAP_x,YAP_y,Cdc20_x,Cdc20_y,UbcH10_x,UbcH10_y,cdh1_x,cdh1_y,NF2_x,NF2_y,LATS_x,LATS_y
1837.,0.5431893688,1837.,0.2259136213,1837.,0.2707641196,1837.,0.1312292359,1837.,0.1528239203,1837.,0.4617940199,1837.,0.4634551495,1837.,0.5199335548,1837.,0.0132890365,1837.,0.1794019934,1837.,0.7441860465,1837.,0.4767441860,1837.,0.4800664452
1838.,0.5431893688,1838.,0.2275747508,1838.,0.2724252492,1838.,0.1312292359,1838.,0.1528239203,1838.,0.4601328904,1838.,0.4617940199,1838.,0.5199335548,1838.,0.0182724252,1838.,0.1794019934,1838.,0.7408637874,1838.,0.4767441860,1838.,0.4800664452
1839.,0.5439469320,1839.,0.2288557214,1839.,0.2703150912,1839.,0.1376451078,1839.,0.1575456053,1839.,0.4626865672,1839.,0.4626865672,1839.,0.5207296849,1839.,0.0165837479,1839.,0.1791044776,1839.,0.7429519071,1839.,0.4759535655,1839.,0.4825870647
1840.,0.5439469320,1840.,0.232172471,1840.,0.2752902156,1840.,0.1343283582,1840.,0.1608623549,1840.,0.4610281924,1840.,0.4593698176,1840.,0.5223880597,1840.,0.0165837479,1840.,0.1807628524,1840.,0.7379767828,1840.,0.4759535655,1840.,0.4792703151
1841.,0.5439469320,1841.,0.2388059701,1841.,0.2752902156,1841.,0.1343283582,1841.,0.1608623549,1841.,0.4610281924,1841.,0.4593698176,1841.,0.5240464345,1841.,0.0199004975,1841.,0.1807628524,1841.,0.736318408,1841.,0.4759535655,1841.,0.4792703151
1842.,0.5454545455,1842.,0.2396694215,1842.,0.2776859504,1842.,0.1305785124,1842.,0.1619834711,1842.,0.4661157025,1842.,0.4661157025,1842.,0.5272727273,1842.,0.0165289256,1842.,0.1818181818,1842.,0.7388429752,1842.,0.4809917355,1842.,0.479338843
1843.,0.5454545455,1843.,0.2396694215,1843.,0.279338843,1843.,0.1338842975,1843.,0.1603305785,1843.,0.4644628099,1843.,0.4661157025,1843.,0.5239669421,1843.,0.0214876033,1843.,0.1867768595,1843.,0.7338842975,1843.,0.4809917355,1843.,0.479338843
1844.,0.5454545455,1844.,0.2380165289,1844.,0.2743801653,1844.,0.1338842975,1844.,0.1570247934,1844.,0.4644628099,1844.,0.4644628099,1844.,0.5206611570,1844.,0.0297520661,1844.,0.1884297521,1844.,0.732231405,1844.,0.4809917355,1844.,0.479338843
1845.,0.5471074380,1845.,0.2413223140,1845.,0.2727272727,1845.,0.1338842975,1845.,0.1553719008,1845.,0.4611570248,1845.,0.4644628099,1845.,0.5206611570,1845.,0.026446281,1845.,0.1884297521,1845.,0.7272727273,1845.,0.4809917355,1845.,0.479338843
1846.,0.5485996705,1846.,0.23723229,1846.,0.2668863262,1846.,0.1350906096,1846.,0.1548599671,1846.,0.4612850082,1846.,0.4678747941,1846.,0.5172981878,1846.,0.0197693575,1846.,0.1845140033,1846.,0.7298187809,1846.,0.4794069193,1846.,0.4810543657
1847.,0.5476973684,1847.,0.2401315789,1847.,0.2680921053,1847.,0.1315789474,1847.,0.1578947368,1847.,0.4638157895,1847.,0.4671052632,1847.,0.5131578947,1847.,0.0197368421,1847.,0.1825657895,1847.,0.7302631579,1847.,0.4786184211,1847.,0.4835526316
1848.,0.5469522241,1848.,0.2388797364,1848.,0.2652388797,1848.,0.1350906096,1848.,0.1598023064,1848.,0.4629324547,1848.,0.4662273476,1848.,0.5123558484,1848.,0.0197693575,1848.,0.1812191104,1848.,0.7314662273,1848.,0.4794069193,1848.,0.4810543657
1849.,0.5478547855,1849.,0.2409240924,1849.,0.2656765677,1849.,0.1353135314,1849.,0.1600660066,1849.,0.4603960396,1849.,0.4636963696,1849.,0.5148514851,1849.,0.0264026403,1849.,0.1831683168,1849.,0.7359735974,1849.,0.4785478548,1849.,0.4801980198
1850.,0.5485996705,1850.,0.2388797364,1850.,0.2701812191,1850.,0.1334431631,1850.,0.1614497529,1850.,0.4629324547,1850.,0.4629324547,1850.,0.510708402,1850.,0.021416804,1850.,0.1828665568,1850.,0.7364085667,1850.,0.4777594728,1850.,0.4794069193
1851.,0.5485996705,1851.,0.23723229,1851.,0.2685337727,1851.,0.1301482702,1851.,0.1630971993,1851.,0.4596375618,1851.,0.4579901153,1851.,0.5123558484,1851.,0.0197693575,1851.,0.1845140033,1851.,0.7397034596,1851.,0.4777594728,1851.,0.4810543657
1852.,0.5485996705,1852.,0.2355848435,1852.,0.2734761120,1852.,0.1317957166,1852.,0.1614497529,1852.,0.4596375618,1852.,0.4596375618,1852.,0.5123558484,1852.,0.021416804,1852.,0.1861614498,1852.,0.7397034596,1852.,0.4777594728,1852.,0.4810543657
1853.,0.5485996705,1853.,0.2339373970,1853.,0.2817133443,1853.,0.1334431631,1853.,0.1548599671,1853.,0.4579901153,1853.,0.4579901153,1853.,0.5140032949,1853.,0.0280065898,1853.,0.1845140033,1853.,0.7364085667,1853.,0.4777594728,1853.,0.4810543657
1854.,0.5493421053,1854.,0.2319078947,1854.,0.28125,1854.,0.1315789474,1854.,0.1513157895,1854.,0.4588815789,1854.,0.4555921053,1854.,0.5115131579,1854.,0.0279605263,1854.,0.1825657895,1854.,0.7401315789,1854.,0.4769736842,1854.,0.4835526316
1855.,0.5493421053,1855.,0.2319078947,1855.,0.2796052632,1855.,0.1299342105,1855.,0.1496710526,1855.,0.4588815789,1855.,0.4555921053,1855.,0.5115131579,1855.,0.0328947368,1855.,0.1875,1855.,0.7384868421,1855.,0.4769736842,1855.,0.4819078947
1856.,0.5476973684,1856.,0.2335526316,1856.,0.2796052632,1856.,0.1381578947,1856.,0.1480263158,1856.,0.4572368421,1856.,0.4555921053,1856.,0.5115131579,1856.,0.0296052632,1856.,0.1875,1856.,0.7384868421,1856.,0.4769736842,1856.,0.4819078947
1857.,0.5444078947,1857.,0.2302631579,1857.,0.28125,1857.,0.1398026316,1857.,0.1480263158,1857.,0.4555921053,1857.,0.4555921053,1857.,0.5115131579,1857.,0.0345394737,1857.,0.1891447368,1857.,0.7368421053,1857.,0.4769736842,1857.,0.4835526316
1858.,0.5451559934,1858.,0.2315270936,1858.,0.2742200328,1858.,0.1379310345,1858.,0.1510673235,1858.,0.4597701149,1858.,0.4597701149,1858.,0.5106732348,1858.,0.0344827586,1858.,0.1871921182,1858.,0.7405582923,1858.,0.4761904762,1858.,0.4844006568
1859.,0.5481239804,1859.,0.2316476346,1859.,0.2707993475,1859.,0.132137031,1859.,0.1500815661,1859.,0.4665579119,1859.,0.4698205546,1859.,0.5089722675,1859.,0.0244698206,1859.,0.1843393148,1859.,0.7455138662,1859.,0.4730831974,1859.,0.4861337684
1860.,0.5488599349,1860.,0.2296416938,1860.,0.2671009772,1860.,0.1319218241,1860.,0.1465798046,1860.,0.4674267101,1860.,0.4706840391,1860.,0.509771987,1860.,0.0276872964,1860.,0.1824104235,1860.,0.7475570033,1860.,0.4755700326,1860.,0.4869706840
1861.,0.5488599349,1861.,0.2247557003,1861.,0.2687296417,1861.,0.1302931596,1861.,0.1498371336,1861.,0.4674267101,1861.,0.4674267101,1861.,0.509771987,1861.,0.0228013029,1861.,0.1840390879,1861.,0.7475570033,1861.,0.4755700326,1861.,0.4853420195
1862.,0.5472312704,1862.,0.2296416938,1862.,0.2638436482,1862.,0.1319218241,1862.,0.1514657980,1862.,0.4657980456,1862.,0.4657980456,1862.,0.5114006515,1862.,0.0228013029,1862.,0.1840390879,1862.,0.7459283388,1862.,0.4755700326,1862.,0.4853420195
1863.,0.5472312704,1863.,0.2328990228,1863.,0.2671009772,1863.,0.1319218241,1863.,0.1563517915,1863.,0.4641693811,1863.,0.4641693811,1863.,0.5114006515,1863.,0.0260586319,1863.,0.1889250814,1863.,0.7426710098,1863.,0.4755700326,1863.,0.4853420195
1864.,0.5479674797,1864.,0.2341463415,1864.,0.2682926829,1864.,0.1300813008,1864.,0.1593495935,1864.,0.4666666667,1864.,0.4666666667,1864.,0.5089430894,1864.,0.0292682927,1864.,0.1886178862,1864.,0.7447154472,1864.,0.474796748,1864.,0.4829268293
1865.,0.5494327391,1865.,0.2333873582,1865.,0.262560778,1865.,0.1296596434,1865.,0.1572123177,1865.,0.4651539708,1865.,0.4667747164,1865.,0.5056726094,1865.,0.0210696921,1865.,0.188006483,1865.,0.7471636953,1865.,0.4732576985,1865.,0.4797406807
1866.,0.5478119935,1866.,0.2382495948,1866.,0.2593192869,1866.,0.1280388979,1866.,0.1555915721,1866.,0.4635332253,1866.,0.4619124797,1866.,0.5105348460,1866.,0.0226904376,1866.,0.1912479741,1866.,0.7455429498,1866.,0.4732576985,1866.,0.4781199352
1867.,0.5501618123,1867.,0.2378640777,1867.,0.2588996764,1867.,0.1262135922,1867.,0.1553398058,1867.,0.4627831715,1867.,0.4627831715,1867.,0.5113268608,1867.,0.0210355987,1867.,0.1877022654,1867.,0.7475728155,1867.,0.4724919094,1867.,0.4757281553
1868.,0.5492730210,1868.,0.2374798061,1868.,0.2600969305,1868.,0.1243941842,1868.,0.1567043619,1868.,0.465266559,1868.,0.4588045234,1868.,0.5137318255,1868.,0.0210016155,1868.,0.1873990307,1868.,0.7512116317,1868.,0.4749596123,1868.,0.4749596123
1869.,0.5492730210,1869.,0.2358642973,1869.,0.2649434572,1869.,0.1276252019,1869.,0.1599353796,1869.,0.4636510501,1869.,0.4588045234,1869.,0.5137318255,1869.,0.0226171244,1869.,0.1906300485,1869.,0.7479806139,1869.,0.4749596123,1869.,0.4733441034
1870.,0.55,1870.,0.2338709677,1870.,0.2677419355,1870.,0.1258064516,1870.,0.1580645161,1870.,0.4645161290,1870.,0.4612903226,1870.,0.5145161290,1870.,0.0193548387,1870.,0.1887096774,1870.,0.7467741935,1870.,0.4741935484,1870.,0.4758064516
1871.,0.5507246377,1871.,0.2351046699,1871.,0.2673107890,1871.,0.1223832528,1871.,0.1626409018,1871.,0.4669887279,1871.,0.4605475040,1871.,0.5152979066,1871.,0.0177133655,1871.,0.1900161031,1871.,0.7471819646,1871.,0.4766505636,1871.,0.4798711755
1872.,0.5514469453,1872.,0.2347266881,1872.,0.2668810289,1872.,0.1237942122,1872.,0.1607717042,1872.,0.4646302251,1872.,0.4630225080,1872.,0.5176848875,1872.,0.0160771704,1872.,0.1864951768,1872.,0.7459807074,1872.,0.4758842444,1872.,0.4774919614
1873.,0.5498392283,1873.,0.2331189711,1873.,0.2652733119,1873.,0.1286173633,1873.,0.1559485531,1873.,0.4630225080,1873.,0.459807074,1873.,0.5176848875,1873.,0.0176848875,1873.,0.1864951768,1873.,0.7427652733,1873.,0.4758842444,1873.,0.4774919614
1874.,0.5505617978,1874.,0.2343499197,1874.,0.2680577849,1874.,0.1268057785,1874.,0.1540930979,1874.,0.4638844302,1874.,0.4606741573,1874.,0.5152487961,1874.,0.0192616372,1874.,0.1861958266,1874.,0.7415730337,1874.,0.4751203852,1874.,0.4767255217
1875.,0.5512820513,1875.,0.2355769231,1875.,0.2660256410,1875.,0.1217948718,1875.,0.1554487179,1875.,0.4647435897,1875.,0.4615384615,1875.,0.5160256410,1875.,0.0240384615,1875.,0.1891025641,1875.,0.7419871795,1875.,0.4743589744,1875.,0.4759615385
1876.,0.5512820513,1876.,0.2387820513,1876.,0.2660256410,1876.,0.1233974359,1876.,0.1522435897,1876.,0.4615384615,1876.,0.4599358974,1876.,0.5192307692,1876.,0.0224358974,1876.,0.1891025641,1876.,0.7483974359,1876.,0.4743589744,1876.,0.4743589744
1877.,0.5504,1877.,0.2384,1877.,0.2672,1877.,0.1248,1877.,0.1552,1877.,0.4608,1877.,0.4608,1877.,0.52,1877.,0.0192,1877.,0.1872,1877.,0.7472,1877.,0.4736,1877.,0.4736
1878.,0.5495207668,1878.,0.2380191693,1878.,0.2699680511,1878.,0.1230031949,1878.,0.1501597444,1878.,0.4616613419,1878.,0.4616613419,1878.,0.5207667732,1878.,0.0159744409,1878.,0.1869009585,1878.,0.749201278,1878.,0.4728434505,1878.,0.4728434505
1879.,0.5509554140,1879.,0.2388535032,1879.,0.2691082803,1879.,0.1178343949,1879.,0.1496815287,1879.,0.4633757962,1879.,0.4665605096,1879.,0.5207006369,1879.,0.0111464968,1879.,0.1831210191,1879.,0.7484076433,1879.,0.4713375796,1879.,0.4713375796
1880.,0.5509554140,1880.,0.2372611465,1880.,0.2707006369,1880.,0.1178343949,1880.,0.148089172,1880.,0.4601910828,1880.,0.4633757962,1880.,0.5222929936,1880.,0.0127388535,1880.,0.1831210191,1880.,0.7468152866,1880.,0.4713375796,1880.,0.4713375796
1881.,0.5502392344,1881.,0.2440191388,1881.,0.2727272727,1881.,0.1180223285,1881.,0.1499202552,1881.,0.4577352472,1881.,0.4593301435,1881.,0.5247208931,1881.,0.0175438596,1881.,0.1850079745,1881.,0.7432216906,1881.,0.4704944179,1881.,0.4704944179
1882.,0.5486443381,1882.,0.2440191388,1882.,0.2711323764,1882.,0.1212121212,1882.,0.1483253589,1882.,0.4577352472,1882.,0.4561403509,1882.,0.5247208931,1882.,0.0223285486,1882.,0.1866028708,1882.,0.7400318979,1882.,0.4704944179,1882.,0.4704944179
1883.,0.5500794913,1883.,0.2432432432,1883.,0.2686804452,1883.,0.1224165342,1883.,0.1478537361,1883.,0.4610492846,1883.,0.4594594595,1883.,0.5230524642,1883.,0.0174880763,1883.,0.186009539,1883.,0.7392686804,1883.,0.4721780604,1883.,0.4689984102
1884.,0.5500794913,1884.,0.2448330684,1884.,0.2702702703,1884.,0.1240063593,1884.,0.1478537361,1884.,0.4594594595,1884.,0.4578696343,1884.,0.5230524642,1884.,0.0190779014,1884.,0.1891891892,1884.,0.7408585056,1884.,0.4721780604,1884.,0.4689984102
1885.,0.5500794913,1885.,0.2448330684,1885.,0.2686804452,1885.,0.1287758347,1885.,0.1494435612,1885.,0.4562798092,1885.,0.4578696343,1885.,0.5262321145,1885.,0.0206677266,1885.,0.1939586645,1885.,0.7408585056,1885.,0.4721780604,1885.,0.4689984102
1886.,0.5522151899,1886.,0.2436708861,1886.,0.2674050633,1886.,0.125,1886.,0.1503164557,1886.,0.4636075949,1886.,0.4636075949,1886.,0.5237341772,1886.,0.0158227848,1886.,0.1898734177,1886.,0.7436708861,1886.,0.4699367089,1886.,0.4731012658
1887.,0.5545023697,1887.,0.2448657188,1887.,0.2654028436,1887.,0.1200631912,1887.,0.1469194313,1887.,0.4628751975,1887.,0.4660347551,1887.,0.5260663507,1887.,0.0173775671,1887.,0.1864139021,1887.,0.7440758294,1887.,0.4691943128,1887.,0.4739336493
1888.,0.5560821485,1888.,0.2464454976,1888.,0.2701421801,1888.,0.12164297,1888.,0.1484992101,1888.,0.4597156398,1888.,0.4612954186,1888.,0.5260663507,1888.,0.0157977883,1888.,0.1848341232,1888.,0.7440758294,1888.,0.4691943128,1888.,0.4739336493
1889.,0.5545023697,1889.,0.2401263823,1889.,0.2685624013,1889.,0.12164297,1889.,0.1453396524,1889.,0.4533965245,1889.,0.4597156398,1889.,0.5244865719,1889.,0.0205371248,1889.,0.1864139021,1889.,0.7456556082,1889.,0.4691943128,1889.,0.4723538705
1890.,0.5529225908,1890.,0.2385466035,1890.,0.2638230648,1890.,0.1200631912,1890.,0.140600316,1890.,0.4549763033,1890.,0.4597156398,1890.,0.5213270142,1890.,0.0236966825,1890.,0.1879936809,1890.,0.7440758294,1890.,0.4691943128,1890.,0.4723538705
1891.,0.5536277603,1891.,0.2397476341,1891.,0.2602523659,1891.,0.11829653,1891.,0.1435331230,1891.,0.4542586751,1891.,0.4589905363,1891.,0.5205047319,1891.,0.0220820189,1891.,0.1861198738,1891.,0.7429022082,1891.,0.4684542587,1891.,0.4716088328
1892.,0.5536277603,1892.,0.2381703470,1892.,0.2649842271,1892.,0.1135646688,1892.,0.141955836,1892.,0.4542586751,1892.,0.4511041009,1892.,0.5220820189,1892.,0.0205047319,1892.,0.1876971609,1892.,0.7429022082,1892.,0.4684542587,1892.,0.4700315457
1893.,0.5536277603,1893.,0.2334384858,1893.,0.2665615142,1893.,0.11829653,1893.,0.141955836,1893.,0.4511041009,1893.,0.4526813880,1893.,0.523659306,1893.,0.0189274448,1893.,0.1876971609,1893.,0.7365930599,1893.,0.4684542587,1893.,0.4700315457
1894.,0.5536277603,1894.,0.2318611987,1894.,0.2665615142,1894.,0.11829653,1894.,0.1388012618,1894.,0.4495268139,1894.,0.4495268139,1894.,0.5252365931,1894.,0.0189274448,1894.,0.1892744479,1894.,0.7365930599,1894.,0.4684542587,1894.,0.4700315457
1895.,0.5527559055,1895.,0.2283464567,1895.,0.262992126,1895.,0.1196850394,1895.,0.1370078740,1895.,0.4503937008,1895.,0.4519685039,1895.,0.5228346457,1895.,0.0204724409,1895.,0.1921259843,1895.,0.7401574803,1895.,0.4677165354,1895.,0.4740157480
1896.,0.5511811024,1896.,0.2267716535,1896.,0.262992126,1896.,0.1228346457,1896.,0.1370078740,1896.,0.4503937008,1896.,0.4503937008,1896.,0.5228346457,1896.,0.0188976378,1896.,0.1921259843,1896.,0.7338582677,1896.,0.4677165354,1896.,0.4740157480
1897.,0.5511811024,1897.,0.2251968504,1897.,0.2614173228,1897.,0.1244094488,1897.,0.1417322835,1897.,0.4535433071,1897.,0.4503937008,1897.,0.5244094488,1897.,0.0204724409,1897.,0.1937007874,1897.,0.7322834646,1897.,0.4677165354,1897.,0.4708661417
1898.,0.5510204082,1898.,0.2197802198,1898.,0.2574568289,1898.,0.1208791209,1898.,0.1412872841,1898.,0.4615384615,1898.,0.4552590267,1898.,0.5196232339,1898.,0.0156985871,1898.,0.1868131868,1898.,0.7394034537,1898.,0.4693877551,1898.,0.4709576138
1899.,0.5517241379,1899.,0.2210031348,1899.,0.2617554859,1899.,0.1222570533,1899.,0.144200627,1899.,0.4623824451,1899.,0.4545454545,1899.,0.5203761755,1899.,0.012539185,1899.,0.1896551724,1899.,0.7413793103,1899.,0.4717868339,1899.,0.4686520376
1900.,0.5517241379,1900.,0.2178683386,1900.,0.2633228840,1900.,0.1222570533,1900.,0.144200627,1900.,0.4576802508,1900.,0.4514106583,1900.,0.5235109718,1900.,0.0109717868,1900.,0.1849529781,1900.,0.7413793103,1900.,0.4717868339,1900.,0.4686520376
1901.,0.5485893417,1901.,0.2194357367,1901.,0.2664576803,1901.,0.1222570533,1901.,0.1457680251,1901.,0.4561128527,1901.,0.4514106583,1901.,0.5219435737,1901.,0.0094043887,1901.,0.1912225705,1901.,0.7445141066,1901.,0.4717868339,1901.,0.4686520376
1902.,0.5485893417,1902.,0.2241379310,1902.,0.2664576803,1902.,0.1253918495,1902.,0.1473354232,1902.,0.4545454545,1902.,0.4498432602,1902.,0.5203761755,1902.,0.012539185,1902.,0.1912225705,1902.,0.7429467085,1902.,0.4717868339,1902.,0.4686520376
1903.,0.5477308294,1903.,0.2237871674,1903.,0.2660406886,1903.,0.1283255086,1903.,0.1471048513,1903.,0.4553990610,1903.,0.4522691706,1903.,0.5195618153,1903.,0.0109546166,1903.,0.1877934272,1903.,0.7449139280,1903.,0.4741784038,1903.,0.4694835681
1904.,0.55,1904.,0.2203125,1904.,0.2671875,1904.,0.128125,1904.,0.15,1904.,0.459375,1904.,0.4578125,1904.,0.51875,1904.,0.0109375,1904.,0.184375,1904.,0.7453125,1904.,0.471875,1904.,0.465625
1905.,0.55,1905.,0.2203125,1905.,0.271875,1905.,0.128125,1905.,0.1484375,1905.,0.4578125,1905.,0.4546875,1905.,0.51875,1905.,0.0109375,1905.,0.184375,1905.,0.74375,1905.,0.471875,1905.,0.4671875
1906.,0.5484375,1906.,0.2203125,1906.,0.2703125,1906.,0.128125,1906.,0.1484375,1906.,0.45625,1906.,0.4546875,1906.,0.5203125,1906.,0.0109375,1906.,0.1859375,1906.,0.7421875,1906.,0.471875,1906.,0.4671875
1907.,0.5484375,1907.,0.2203125,1907.,0.2734375,1907.,0.128125,1907.,0.1515625,1907.,0.4546875,1907.,0.4546875,1907.,0.521875,1907.,0.0140625,1907.,0.1859375,1907.,0.74375,1907.,0.471875,1907.,0.46875
1908.,0.5491419657,1908.,0.2199687988,1908.,0.2730109204,1908.,0.1279251170,1908.,0.1497659906,1908.,0.4570982839,1908.,0.4570982839,1908.,0.5195007800,1908.,0.0156006240,1908.,0.1856474259,1908.,0.7425897036,1908.,0.4711388456,1908.,0.4680187207
1909.,0.5482866044,1909.,0.2227414330,1909.,0.2741433022,1909.,0.1261682243,1909.,0.1495327103,1909.,0.4579439252,1909.,0.4563862928,1909.,0.5186915888,1909.,0.0186915888,1909.,0.1869158879,1909.,0.7429906542,1909.,0.4704049844,1909.,0.4719626168
1910.,0.5482866044,1910.,0.2258566978,1910.,0.2725856698,1910.,0.1261682243,1910.,0.1479750779,1910.,0.4579439252,1910.,0.4548286604,1910.,0.5202492212,1910.,0.0186915888,1910.,0.1900311526,1910.,0.7445482866,1910.,0.4704049844,1910.,0.4704049844
1911.,0.5474339036,1911.,0.2255054432,1911.,0.2721617418,1911.,0.1228615863,1911.,0.1461897356,1911.,0.4618973561,1911.,0.4572317263,1911.,0.5225505443,1911.,0.0186625194,1911.,0.1881804044,1911.,0.7387247278,1911.,0.4727838258,1911.,0.4727838258
1912.,0.5474339036,1912.,0.2270606532,1912.,0.2706065319,1912.,0.1244167963,1912.,0.1477449456,1912.,0.4572317263,1912.,0.4556765163,1912.,0.5225505443,1912.,0.0202177294,1912.,0.1897356143,1912.,0.7387247278,1912.,0.4727838258,1912.,0.4727838258
1913.,0.5458786936,1913.,0.2255054432,1913.,0.2659409020,1913.,0.1244167963,1913.,0.1524105754,1913.,0.4572317263,1913.,0.4556765163,1913.,0.5225505443,1913.,0.0186625194,1913.,0.1944012442,1913.,0.7387247278,1913.,0.4727838258,1913.,0.4727838258
1914.,0.5465838509,1914.,0.2267080745,1914.,0.2670807453,1914.,0.1257763975,1914.,0.149068323,1914.,0.4596273292,1914.,0.4565217391,1914.,0.5201863354,1914.,0.0139751553,1914.,0.1925465839,1914.,0.7391304348,1914.,0.4720496894,1914.,0.4720496894
1915.,0.5472868217,1915.,0.2279069767,1915.,0.2666666667,1915.,0.1240310078,1915.,0.1503875969,1915.,0.4604651163,1915.,0.4573643411,1915.,0.5209302326,1915.,0.0139534884,1915.,0.1937984496,1915.,0.7441860465,1915.,0.4713178295,1915.,0.4713178295
1916.,0.5479876161,1916.,0.2275541796,1916.,0.2647058824,1916.,0.1222910217,1916.,0.1501547988,1916.,0.4628482972,1916.,0.4566563467,1916.,0.5185758514,1916.,0.0123839009,1916.,0.1934984520,1916.,0.7430340557,1916.,0.4705882353,1916.,0.4690402477
1917.,0.5486862442,1917.,0.227202473,1917.,0.2642967543,1917.,0.1221020093,1917.,0.1483771252,1917.,0.4636785162,1917.,0.4574961360,1917.,0.5177743431,1917.,0.0139103555,1917.,0.1947449768,1917.,0.7434312210,1917.,0.4698608964,1917.,0.4714064915
1918.,0.5486862442,1918.,0.2225656878,1918.,0.2658423493,1918.,0.1205564142,1918.,0.1468315301,1918.,0.4605873261,1918.,0.455950541,1918.,0.5208655332,1918.,0.0170015456,1918.,0.1947449768,1918.,0.741885626,1918.,0.4698608964,1918.,0.4698608964
1919.,0.5509259259,1919.,0.2222222222,1919.,0.2623456790,1919.,0.1203703704,1919.,0.1512345679,1919.,0.4598765432,1919.,0.4583333333,1919.,0.5185185185,1919.,0.0169753086,1919.,0.1929012346,1919.,0.7453703704,1919.,0.4691358025,1919.,0.4706790123
1920.,0.5538461538,1920.,0.22,1920.,0.2630769231,1920.,0.1169230769,1920.,0.1476923077,1920.,0.4646153846,1920.,0.4615384615,1920.,0.5169230769,1920.,0.0138461538,1920.,0.1923076923,1920.,0.7461538462,1920.,0.4676923077,1920.,0.4692307692
1921.,0.5553846154,1921.,0.22,1921.,0.2615384615,1921.,0.1169230769,1921.,0.1461538462,1921.,0.46,1921.,0.4615384615,1921.,0.5184615385,1921.,0.0153846154,1921.,0.1938461538,1921.,0.7446153846,1921.,0.4676923077,1921.,0.4692307692
1922.,0.5553846154,1922.,0.22,1922.,0.2661538462,1922.,0.12,1922.,0.1492307692,1922.,0.4584615385,1922.,0.4584615385,1922.,0.52,1922.,0.0169230769,1922.,0.1953846154,1922.,0.7430769231,1922.,0.4676923077,1922.,0.4692307692
1923.,0.5538461538,1923.,0.2215384615,1923.,0.2692307692,1923.,0.1184615385,1923.,0.1507692308,1923.,0.4553846154,1923.,0.4569230769,1923.,0.5246153846,1923.,0.0230769231,1923.,0.1969230769,1923.,0.7430769231,1923.,0.4676923077,1923.,0.4692307692
1924.,0.5538461538,1924.,0.2215384615,1924.,0.2692307692,1924.,0.1184615385,1924.,0.1492307692,1924.,0.4553846154,1924.,0.4553846154,1924.,0.5246153846,1924.,0.0230769231,1924.,0.2,1924.,0.7415384615,1924.,0.4676923077,1924.,0.4692307692
1925.,0.5523076923,1925.,0.22,1925.,0.2646153846,1925.,0.1169230769,1925.,0.1461538462,1925.,0.4553846154,1925.,0.4553846154,1925.,0.5261538462,1925.,0.0246153846,1925.,0.1969230769,1925.,0.7430769231,1925.,0.4676923077,1925.,0.4692307692
1926.,0.5523076923,1926.,0.22,1926.,0.2615384615,1926.,0.1184615385,1926.,0.1507692308,1926.,0.4553846154,1926.,0.4538461538,1926.,0.5276923077,1926.,0.0215384615,1926.,0.2,1926.,0.7430769231,1926.,0.4676923077,1926.,0.4692307692
1927.,0.5523076923,1927.,0.22,1927.,0.2646153846,1927.,0.1230769231,1927.,0.1538461538,1927.,0.4507692308,1927.,0.4538461538,1927.,0.5276923077,1927.,0.02,1927.,0.1984615385,1927.,0.7430769231,1927.,0.4676923077,1927.,0.4692307692
1928.,0.5499231951,1928.,0.222734255,1928.,0.2626728111,1928.,0.1228878648,1928.,0.1551459293,1928.,0.4546850998,1928.,0.4562211982,1928.,0.5284178187,1928.,0.0153609831,1928.,0.1950844854,1928.,0.7388632873,1928.,0.4669738863,1928.,0.4715821813
1929.,0.5499231951,1929.,0.222734255,1929.,0.267281106,1929.,0.1244239631,1929.,0.1566820276,1929.,0.4546850998,1929.,0.4516129032,1929.,0.5268817204,1929.,0.0184331797,1929.,0.1996927803,1929.,0.7357910906,1929.,0.4669738863,1929.,0.4715821813
1930.,0.5506134969,1930.,0.2239263804,1930.,0.2699386503,1930.,0.1211656442,1930.,0.1472392638,1930.,0.4570552147,1930.,0.4539877301,1930.,0.527607362,1930.,0.018404908,1930.,0.1963190184,1930.,0.7377300613,1930.,0.4662576687,1930.,0.4693251534
1931.,0.5506134969,1931.,0.2239263804,1931.,0.2714723926,1931.,0.1211656442,1931.,0.1518404908,1931.,0.4585889571,1931.,0.4509202454,1931.,0.527607362,1931.,0.018404908,1931.,0.1978527607,1931.,0.7361963190,1931.,0.4662576687,1931.,0.4677914110
1932.,0.5513016845,1932.,0.2266462481,1932.,0.269525268,1932.,0.1209800919,1932.,0.1531393568,1932.,0.4609494640,1932.,0.4517611026,1932.,0.5252679939,1932.,0.0153139357,1932.,0.1960183767,1932.,0.7366003063,1932.,0.4686064319,1932.,0.4686064319
1933.,0.5513016845,1933.,0.2327718224,1933.,0.269525268,1933.,0.1209800919,1933.,0.1546707504,1933.,0.4578866769,1933.,0.4517611026,1933.,0.5267993874,1933.,0.0153139357,1933.,0.1990811639,1933.,0.7350689127,1933.,0.4686064319,1933.,0.4686064319
1934.,0.549770291,1934.,0.2312404288,1934.,0.2664624809,1934.,0.1209800919,1934.,0.1546707504,1934.,0.4578866769,1934.,0.4517611026,1934.,0.5267993874,1934.,0.0183767228,1934.,0.1990811639,1934.,0.7320061256,1934.,0.4686064319,1934.,0.4686064319
