CycD_x,CycD_y,CycE_x,CycE_y,CycA_x,CycA_y,CycB_x,CycB_y,E2F_x,E2F_y,p27_x,p27_y,Rb_x,Rb_y,YAP_x,YAP_y,Cdc20_x,Cdc20_y,UbcH10_x,UbcH10_y,cdh1_x,cdh1_y,NF2_x,NF2_y,LATS_x,LATS_y
1642.,0.5535714286,1642.,0.0535714286,1642.,0.2922077922,1642.,0.1477272727,1642.,0.1185064935,1642.,0.4675324675,1642.,0.4675324675,1642.,0.5746753247,1642.,0.025974026,1642.,0.1899350649,1642.,0.7240259740,1642.,0.4269480519,1642.,0.4188311688
1643.,0.5526742301,1643.,0.0518638574,1643.,0.2901134522,1643.,0.1442463533,1643.,0.1166936791,1643.,0.4619124797,1643.,0.4683954619,1643.,0.5721231767,1643.,0.0226904376,1643.,0.1896272285,1643.,0.7212317666,1643.,0.4262560778,1643.,0.4197730956
1644.,0.5503246753,1644.,0.0519480519,1644.,0.2873376623,1644.,0.1461038961,1644.,0.1168831169,1644.,0.4594155844,1644.,0.4659090909,1644.,0.5714285714,1644.,0.0211038961,1644.,0.1883116883,1644.,0.7142857143,1644.,0.4253246753,1644.,0.4188311688
1645.,0.5494327391,1645.,0.0551053485,1645.,0.2852512156,1645.,0.1426256078,1645.,0.1166936791,1645.,0.4570502431,1645.,0.4635332253,1645.,0.5672609400,1645.,0.017828201,1645.,0.1863857374,1645.,0.7179902755,1645.,0.4246353323,1645.,0.4197730956
1646.,0.5501618123,1646.,0.0550161812,1646.,0.28802589,1646.,0.144012945,1646.,0.1181229773,1646.,0.4579288026,1646.,0.4660194175,1646.,0.5695792880,1646.,0.0177993528,1646.,0.1828478964,1646.,0.7184466019,1646.,0.4239482201,1646.,0.4223300971
1647.,0.55,1647.,0.0580645161,1647.,0.2870967742,1647.,0.1419354839,1647.,0.1161290323,1647.,0.4629032258,1647.,0.4661290323,1647.,0.5645161290,1647.,0.0145161290,1647.,0.1822580645,1647.,0.7225806452,1647.,0.4258064516,1647.,0.4258064516
1648.,0.5516129032,1648.,0.0580645161,1648.,0.2887096774,1648.,0.1435483871,1648.,0.1161290323,1648.,0.4596774194,1648.,0.4629032258,1648.,0.5645161290,1648.,0.0145161290,1648.,0.1838709677,1648.,0.7209677419,1648.,0.4258064516,1648.,0.4241935484
1649.,0.5467741935,1649.,0.0580645161,1649.,0.2870967742,1649.,0.1435483871,1649.,0.1145161290,1649.,0.4612903226,1649.,0.4645161290,1649.,0.5645161290,1649.,0.0145161290,1649.,0.1870967742,1649.,0.7193548387,1649.,0.4258064516,1649.,0.4225806452
1650.,0.5458937198,1650.,0.0547504026,1650.,0.2882447665,1650.,0.1433172303,1650.,0.115942029,1650.,0.4589371981,1650.,0.4669887279,1650.,0.5619967794,1650.,0.0209339775,1650.,0.1851851852,1650.,0.7214170692,1650.,0.4251207729,1650.,0.423510467
1651.,0.5458937198,1651.,0.0628019324,1651.,0.2866344605,1651.,0.1433172303,1651.,0.115942029,1651.,0.4589371981,1651.,0.46215781,1651.,0.5652173913,1651.,0.0225442834,1651.,0.1916264090,1651.,0.7214170692,1651.,0.4251207729,1651.,0.4251207729
1652.,0.5458937198,1652.,0.0611916264,1652.,0.2866344605,1652.,0.1449275362,1652.,0.1191626409,1652.,0.4589371981,1652.,0.46215781,1652.,0.5636070853,1652.,0.0289855072,1652.,0.1948470209,1652.,0.7230273752,1652.,0.4251207729,1652.,0.4251207729
1653.,0.5475040258,1653.,0.0611916264,1653.,0.2801932367,1653.,0.1433172303,1653.,0.1191626409,1653.,0.4589371981,1653.,0.4605475040,1653.,0.5652173913,1653.,0.0305958132,1653.,0.1980676329,1653.,0.731078905,1653.,0.4251207729,1653.,0.4251207729
1654.,0.5458937198,1654.,0.0611916264,1654.,0.2785829308,1654.,0.1400966184,1654.,0.1207729469,1654.,0.4589371981,1654.,0.4557165862,1654.,0.5652173913,1654.,0.0322061192,1654.,0.1980676329,1654.,0.731078905,1654.,0.4251207729,1654.,0.4251207729
1655.,0.5450160772,1655.,0.0643086817,1655.,0.2765273312,1655.,0.1302250804,1655.,0.1205787781,1655.,0.459807074,1655.,0.4581993569,1655.,0.5659163987,1655.,0.0337620579,1655.,0.1977491961,1655.,0.729903537,1655.,0.4244372990,1655.,0.4244372990
1656.,0.5473515249,1656.,0.0642054575,1656.,0.27929374,1656.,0.1252006421,1656.,0.1235955056,1656.,0.4606741573,1656.,0.4606741573,1656.,0.5682182986,1656.,0.0337078652,1656.,0.1990369181,1656.,0.7287319422,1656.,0.4269662921,1656.,0.4237560193
1657.,0.5448717949,1657.,0.0608974359,1657.,0.2836538462,1657.,0.1233974359,1657.,0.1217948718,1657.,0.4615384615,1657.,0.4615384615,1657.,0.5673076923,1657.,0.0304487179,1657.,0.2019230769,1657.,0.7307692308,1657.,0.4262820513,1657.,0.4278846154
1658.,0.5448717949,1658.,0.0592948718,1658.,0.2836538462,1658.,0.1201923077,1658.,0.1201923077,1658.,0.4631410256,1658.,0.4599358974,1658.,0.5689102564,1658.,0.0288461538,1658.,0.2003205128,1658.,0.7323717949,1658.,0.4262820513,1658.,0.4262820513
1659.,0.5448717949,1659.,0.0608974359,1659.,0.2804487179,1659.,0.1185897436,1659.,0.125,1659.,0.4631410256,1659.,0.4599358974,1659.,0.5705128205,1659.,0.0288461538,1659.,0.2019230769,1659.,0.7307692308,1659.,0.4262820513,1659.,0.4262820513
1660.,0.5432692308,1660.,0.0625,1660.,0.2804487179,1660.,0.1201923077,1660.,0.1233974359,1660.,0.4583333333,1660.,0.4599358974,1660.,0.5705128205,1660.,0.0304487179,1660.,0.2019230769,1660.,0.7275641026,1660.,0.4262820513,1660.,0.4262820513
1661.,0.544,1661.,0.064,1661.,0.28,1661.,0.1168,1661.,0.1216,1661.,0.4608,1661.,0.4608,1661.,0.5664,1661.,0.0288,1661.,0.2032,1661.,0.728,1661.,0.4256,1661.,0.424
1662.,0.5456,1662.,0.064,1662.,0.2784,1662.,0.1168,1662.,0.1184,1662.,0.4576,1662.,0.4592,1662.,0.568,1662.,0.0288,1662.,0.2048,1662.,0.7312,1662.,0.4256,1662.,0.424
1663.,0.544,1663.,0.0608,1663.,0.2848,1663.,0.1152,1663.,0.1136,1663.,0.4592,1663.,0.4608,1663.,0.5696,1663.,0.0272,1663.,0.2048,1663.,0.7328,1663.,0.4256,1663.,0.424
1664.,0.544,1664.,0.0576,1664.,0.2864,1664.,0.1152,1664.,0.112,1664.,0.4592,1664.,0.4592,1664.,0.5696,1664.,0.0224,1664.,0.2048,1664.,0.7312,1664.,0.4256,1664.,0.424
1665.,0.5431309904,1665.,0.0591054313,1665.,0.2891373802,1665.,0.1166134185,1665.,0.1118210863,1665.,0.4584664537,1665.,0.4584664537,1665.,0.5702875399,1665.,0.017571885,1665.,0.1996805112,1665.,0.7220447284,1665.,0.4249201278,1665.,0.4233226837
1666.,0.5438596491,1666.,0.0606060606,1666.,0.2918660287,1666.,0.1180223285,1666.,0.1116427432,1666.,0.4609250399,1666.,0.4625199362,1666.,0.5709728868,1666.,0.019138756,1666.,0.1961722488,1666.,0.7208931419,1666.,0.4242424242,1666.,0.4226475279
1667.,0.5454545455,1667.,0.0606060606,1667.,0.2966507177,1667.,0.1196172249,1667.,0.1132376396,1667.,0.4593301435,1667.,0.4577352472,1667.,0.5725677831,1667.,0.0175438596,1667.,0.1929824561,1667.,0.7208931419,1667.,0.4242424242,1667.,0.4226475279
1668.,0.5453100159,1668.,0.0620031797,1668.,0.2957074722,1668.,0.1176470588,1668.,0.1128775835,1668.,0.4642289348,1668.,0.4578696343,1668.,0.5739268680,1668.,0.0143084261,1668.,0.1891891892,1668.,0.7201907790,1668.,0.4228934817,1668.,0.4244833068
1669.,0.5484896661,1669.,0.0620031797,1669.,0.2957074722,1669.,0.1192368839,1669.,0.1049284579,1669.,0.4578696343,1669.,0.4578696343,1669.,0.5739268680,1669.,0.0143084261,1669.,0.1939586645,1669.,0.7138314785,1669.,0.4228934817,1669.,0.426073132
1670.,0.5484896661,1670.,0.0635930048,1670.,0.2988871224,1670.,0.1192368839,1670.,0.106518283,1670.,0.4562798092,1670.,0.4562798092,1670.,0.5739268680,1670.,0.0143084261,1670.,0.1987281399,1670.,0.7122416534,1670.,0.4228934817,1670.,0.426073132
1671.,0.5484896661,1671.,0.0620031797,1671.,0.3004769475,1671.,0.1224165342,1671.,0.1112877583,1671.,0.4594594595,1671.,0.4610492846,1671.,0.5723370429,1671.,0.012718601,1671.,0.1971383148,1671.,0.7090620032,1671.,0.426073132,1671.,0.4244833068
1672.,0.5500794913,1672.,0.0635930048,1672.,0.2988871224,1672.,0.1240063593,1672.,0.1160572337,1672.,0.4578696343,1672.,0.4594594595,1672.,0.5739268680,1672.,0.012718601,1672.,0.2003179650,1672.,0.7074721781,1672.,0.426073132,1672.,0.4244833068
1673.,0.5500794913,1673.,0.0635930048,1673.,0.3004769475,1673.,0.1287758347,1673.,0.1160572337,1673.,0.4594594595,1673.,0.4546899841,1673.,0.5739268680,1673.,0.012718601,1673.,0.2019077901,1673.,0.7042925278,1673.,0.426073132,1673.,0.426073132
1674.,0.5484896661,1674.,0.0620031797,1674.,0.3020667727,1674.,0.1303656598,1674.,0.1192368839,1674.,0.4594594595,1674.,0.4515103339,1674.,0.5739268680,1674.,0.0143084261,1674.,0.2019077901,1674.,0.7058823529,1674.,0.426073132,1674.,0.426073132
1675.,0.5499207607,1675.,0.0618066561,1675.,0.3011093502,1675.,0.1267828843,1675.,0.1204437401,1675.,0.4611727417,1675.,0.4564183835,1675.,0.5721077655,1675.,0.0110935024,1675.,0.1980982567,1675.,0.7099841521,1675.,0.4247226624,1675.,0.4310618067
1676.,0.5451664025,1676.,0.0633914422,1676.,0.2995245642,1676.,0.1283676704,1676.,0.1204437401,1676.,0.4611727417,1676.,0.4548335975,1676.,0.5705229794,1676.,0.0110935024,1676.,0.1996830428,1676.,0.7068145800,1676.,0.4247226624,1676.,0.4294770206
1677.,0.5458860759,1677.,0.0664556962,1677.,0.2974683544,1677.,0.128164557,1677.,0.1202531646,1677.,0.4651898734,1677.,0.4572784810,1677.,0.5712025316,1677.,0.0110759494,1677.,0.1977848101,1677.,0.7041139241,1677.,0.4240506329,1677.,0.4319620253
1678.,0.5458860759,1678.,0.0648734177,1678.,0.2990506329,1678.,0.1297468354,1678.,0.1218354430,1678.,0.4651898734,1678.,0.4572784810,1678.,0.5696202532,1678.,0.0126582278,1678.,0.1977848101,1678.,0.7056962025,1678.,0.4240506329,1678.,0.4303797468
1679.,0.5458860759,1679.,0.0648734177,1679.,0.2990506329,1679.,0.1313291139,1679.,0.1234177215,1679.,0.460443038,1679.,0.4541139241,1679.,0.5696202532,1679.,0.0158227848,1679.,0.2009493671,1679.,0.7072784810,1679.,0.4240506329,1679.,0.4287974684
1680.,0.5443037975,1680.,0.0664556962,1680.,0.2958860759,1680.,0.1313291139,1680.,0.1297468354,1680.,0.4588607595,1680.,0.4525316456,1680.,0.5696202532,1680.,0.0189873418,1680.,0.2009493671,1680.,0.7088607595,1680.,0.4240506329,1680.,0.4303797468
1681.,0.5443037975,1681.,0.0664556962,1681.,0.2958860759,1681.,0.1329113924,1681.,0.128164557,1681.,0.4556962025,1681.,0.4509493671,1681.,0.5696202532,1681.,0.0268987342,1681.,0.1993670886,1681.,0.7120253165,1681.,0.4240506329,1681.,0.4303797468
1682.,0.5458860759,1682.,0.0664556962,1682.,0.2974683544,1682.,0.1392405063,1682.,0.128164557,1682.,0.4556962025,1682.,0.4556962025,1682.,0.5696202532,1682.,0.0253164557,1682.,0.1993670886,1682.,0.7183544304,1682.,0.4240506329,1682.,0.4335443038
1683.,0.5458860759,1683.,0.0648734177,1683.,0.292721519,1683.,0.1408227848,1683.,0.1313291139,1683.,0.4556962025,1683.,0.4556962025,1683.,0.5680379747,1683.,0.0237341772,1683.,0.2009493671,1683.,0.7183544304,1683.,0.4240506329,1683.,0.4319620253
1684.,0.5504731861,1684.,0.0615141956,1684.,0.2917981073,1684.,0.1372239748,1684.,0.1293375394,1684.,0.4605678233,1684.,0.4605678233,1684.,0.5662460568,1684.,0.0205047319,1684.,0.1971608833,1684.,0.7176656151,1684.,0.4227129338,1684.,0.4337539432
1685.,0.5518867925,1685.,0.0613207547,1685.,0.2893081761,1685.,0.1305031447,1685.,0.1320754717,1685.,0.4622641509,1685.,0.4591194969,1685.,0.5644654088,1685.,0.0204402516,1685.,0.1949685535,1685.,0.7185534591,1685.,0.4245283019,1685.,0.4339622642
1686.,0.5480314961,1686.,0.062992126,1686.,0.2881889764,1686.,0.1291338583,1686.,0.1322834646,1686.,0.4614173228,1686.,0.4566929134,1686.,0.5653543307,1686.,0.0267716535,1686.,0.1952755906,1686.,0.7196850394,1686.,0.4251968504,1686.,0.4346456693
1687.,0.5487421384,1687.,0.0613207547,1687.,0.2877358491,1687.,0.1273584906,1687.,0.1320754717,1687.,0.4591194969,1687.,0.4622641509,1687.,0.5660377358,1687.,0.0267295597,1687.,0.1949685535,1687.,0.7185534591,1687.,0.427672956,1687.,0.4323899371
1688.,0.5501567398,1688.,0.0595611285,1688.,0.2852664577,1688.,0.1300940439,1688.,0.1269592476,1688.,0.4623824451,1688.,0.4655172414,1688.,0.5626959248,1688.,0.0235109718,1688.,0.1927899687,1688.,0.7178683386,1688.,0.4294670846,1688.,0.434169279
1689.,0.5494505495,1689.,0.0612244898,1689.,0.2888540031,1689.,0.1287284144,1689.,0.1318681319,1689.,0.4615384615,1689.,0.4631083203,1689.,0.5635792779,1689.,0.0235478807,1689.,0.1946624804,1689.,0.7174254317,1689.,0.4285714286,1689.,0.431711146
1690.,0.5485893417,1690.,0.0579937304,1690.,0.2915360502,1690.,0.1222570533,1690.,0.1316614420,1690.,0.4639498433,1690.,0.4655172414,1690.,0.5626959248,1690.,0.0203761755,1690.,0.1943573668,1690.,0.7178683386,1690.,0.4278996865,1690.,0.4326018809
1691.,0.5470219436,1691.,0.0579937304,1691.,0.2931034483,1691.,0.1269592476,1691.,0.1206896552,1691.,0.4639498433,1691.,0.4623824451,1691.,0.5611285266,1691.,0.0172413793,1691.,0.1974921630,1691.,0.7115987461,1691.,0.4278996865,1691.,0.4294670846
1692.,0.5484375,1692.,0.0578125,1692.,0.29375,1692.,0.1265625,1692.,0.121875,1692.,0.4640625,1692.,0.4671875,1692.,0.5640625,1692.,0.015625,1692.,0.1953125,1692.,0.7125,1692.,0.4296875,1692.,0.434375
1693.,0.546875,1693.,0.059375,1693.,0.29375,1693.,0.13125,1693.,0.1203125,1693.,0.4609375,1693.,0.4609375,1693.,0.5671875,1693.,0.015625,1693.,0.1984375,1693.,0.7125,1693.,0.4296875,1693.,0.43125
1694.,0.5475819033,1694.,0.0592823713,1694.,0.2979719189,1694.,0.1341653666,1694.,0.1216848674,1694.,0.4602184087,1694.,0.4602184087,1694.,0.5647425897,1694.,0.0124804992,1694.,0.1950078003,1694.,0.7098283931,1694.,0.4290171607,1694.,0.4336973479
1695.,0.5460218409,1695.,0.0592823713,1695.,0.2995319813,1695.,0.1326053042,1695.,0.1185647426,1695.,0.4586583463,1695.,0.4586583463,1695.,0.5663026521,1695.,0.0156006240,1695.,0.1934477379,1695.,0.7129485179,1695.,0.4290171607,1695.,0.4321372855
1696.,0.5451713396,1696.,0.062305296,1696.,0.2990654206,1696.,0.1292834891,1696.,0.1183800623,1696.,0.4626168224,1696.,0.4641744548,1696.,0.5654205607,1696.,0.0124610592,1696.,0.1900311526,1696.,0.7165109034,1696.,0.4314641745,1696.,0.4330218069
1697.,0.5436137072,1697.,0.0638629283,1697.,0.300623053,1697.,0.1323987539,1697.,0.1183800623,1697.,0.4579439252,1697.,0.4595015576,1697.,0.5638629283,1697.,0.0124610592,1697.,0.1900311526,1697.,0.7165109034,1697.,0.4314641745,1697.,0.4330218069
1698.,0.5436137072,1698.,0.0638629283,1698.,0.300623053,1698.,0.1370716511,1698.,0.1183800623,1698.,0.4563862928,1698.,0.4595015576,1698.,0.5638629283,1698.,0.015576324,1698.,0.1931464174,1698.,0.7149532710,1698.,0.4314641745,1698.,0.4299065421
1699.,0.5427682737,1699.,0.0637636081,1699.,0.300155521,1699.,0.1353032659,1699.,0.1150855365,1699.,0.4572317263,1699.,0.4618973561,1699.,0.5598755832,1699.,0.0124416796,1699.,0.1897356143,1699.,0.7138413686,1699.,0.4307931571,1699.,0.4307931571
1700.,0.5427682737,1700.,0.0590979782,1700.,0.2954898911,1700.,0.133748056,1700.,0.1166407465,1700.,0.4603421462,1700.,0.4618973561,1700.,0.5629860031,1700.,0.0124416796,1700.,0.1866251944,1700.,0.7153965785,1700.,0.4307931571,1700.,0.433903577
1701.,0.5434782609,1701.,0.0605590062,1701.,0.2950310559,1701.,0.1335403727,1701.,0.1180124224,1701.,0.4627329193,1701.,0.4658385093,1701.,0.5636645963,1701.,0.0124223602,1701.,0.1847826087,1701.,0.7158385093,1701.,0.4301242236,1701.,0.4347826087
1702.,0.5403726708,1702.,0.0590062112,1702.,0.2965838509,1702.,0.1335403727,1702.,0.1195652174,1702.,0.4627329193,1702.,0.4658385093,1702.,0.5621118012,1702.,0.0124223602,1702.,0.1878881988,1702.,0.7173913043,1702.,0.4301242236,1702.,0.4347826087
1703.,0.5379844961,1703.,0.0573643411,1703.,0.2945736434,1703.,0.1317829457,1703.,0.1178294574,1703.,0.4635658915,1703.,0.4666666667,1703.,0.5596899225,1703.,0.0124031008,1703.,0.1922480620,1703.,0.7162790698,1703.,0.4294573643,1703.,0.4372093023
1704.,0.5357142857,1704.,0.0559006211,1704.,0.298136646,1704.,0.1350931677,1704.,0.1180124224,1704.,0.4642857143,1704.,0.4658385093,1704.,0.5590062112,1704.,0.0139751553,1704.,0.1925465839,1704.,0.7158385093,1704.,0.4285714286,1704.,0.4363354037
1705.,0.5348837209,1705.,0.0573643411,1705.,0.2961240310,1705.,0.1379844961,1705.,0.111627907,1705.,0.4666666667,1705.,0.4666666667,1705.,0.5565891473,1705.,0.015503876,1705.,0.1906976744,1705.,0.7162790698,1705.,0.4279069767,1705.,0.4356589147
1706.,0.5317829457,1706.,0.0573643411,1706.,0.2961240310,1706.,0.1395348837,1706.,0.1100775194,1706.,0.4682170543,1706.,0.4666666667,1706.,0.5565891473,1706.,0.0170542636,1706.,0.1922480620,1706.,0.7162790698,1706.,0.4279069767,1706.,0.4356589147
1707.,0.5309597523,1707.,0.0572755418,1707.,0.2941176471,1707.,0.1346749226,1707.,0.1068111455,1707.,0.4721362229,1707.,0.4674922601,1707.,0.5572755418,1707.,0.0201238390,1707.,0.1934984520,1707.,0.7136222910,1707.,0.4272445820,1707.,0.4287925697
1708.,0.5316846986,1708.,0.0556414219,1708.,0.2967542504,1708.,0.1360123648,1708.,0.1159196291,1708.,0.4744976816,1708.,0.4683153014,1708.,0.5564142195,1708.,0.0200927357,1708.,0.1962905719,1708.,0.7171561051,1708.,0.4265842349,1708.,0.4312210201
1709.,0.5316846986,1709.,0.0556414219,1709.,0.2936630603,1709.,0.1391035549,1709.,0.1159196291,1709.,0.4729520866,1709.,0.4683153014,1709.,0.5579598145,1709.,0.0231839258,1709.,0.2009273570,1709.,0.7156105100,1709.,0.4265842349,1709.,0.4312210201
1710.,0.5324074074,1710.,0.0570987654,1710.,0.2947530864,1710.,0.1358024691,1710.,0.1172839506,1710.,0.475308642,1710.,0.4706790123,1710.,0.5601851852,1710.,0.0200617284,1710.,0.1990740741,1710.,0.7160493827,1710.,0.4259259259,1710.,0.4336419753
1711.,0.5323076923,1711.,0.0584615385,1711.,0.2923076923,1711.,0.1338461538,1711.,0.1184615385,1711.,0.48,1711.,0.4753846154,1711.,0.5584615385,1711.,0.0215384615,1711.,0.1953846154,1711.,0.72,1711.,0.4276923077,1711.,0.4353846154
1712.,0.5338461538,1712.,0.0584615385,1712.,0.2923076923,1712.,0.1338461538,1712.,0.1215384615,1712.,0.4769230769,1712.,0.4723076923,1712.,0.5584615385,1712.,0.0215384615,1712.,0.1953846154,1712.,0.72,1712.,0.4276923077,1712.,0.4323076923
1713.,0.5330261137,1713.,0.0568356375,1713.,0.2872503840,1713.,0.1351766513,1713.,0.1228878648,1713.,0.4823348694,1713.,0.4792626728,1713.,0.5576036866,1713.,0.0199692780,1713.,0.1935483871,1713.,0.7204301075,1713.,0.4301075269,1713.,0.4331797235
1714.,0.536809816,1714.,0.0567484663,1714.,0.2914110429,1714.,0.1319018405,1714.,0.1242331288,1714.,0.4846625767,1714.,0.4800613497,1714.,0.5552147239,1714.,0.0199386503,1714.,0.1947852761,1714.,0.7208588957,1714.,0.4294478528,1714.,0.4325153374
1715.,0.539050536,1715.,0.0566615620,1715.,0.2879019908,1715.,0.1271056662,1715.,0.1209800919,1715.,0.4839203675,1715.,0.482388974,1715.,0.5574272588,1715.,0.02143951,1715.,0.1914241960,1715.,0.7228177642,1715.,0.4287901991,1715.,0.4303215926
1716.,0.5412844037,1716.,0.0611620795,1716.,0.2889908257,1716.,0.125382263,1716.,0.1192660550,1716.,0.4847094801,1716.,0.4816513761,1716.,0.5581039755,1716.,0.0214067278,1716.,0.1911314985,1716.,0.7217125382,1716.,0.4281345566,1716.,0.4296636086
1717.,0.5389312977,1717.,0.0610687023,1717.,0.2885496183,1717.,0.1251908397,1717.,0.1190839695,1717.,0.4824427481,1717.,0.4778625954,1717.,0.5603053435,1717.,0.0198473282,1717.,0.1938931298,1717.,0.7251908397,1717.,0.4274809160,1717.,0.4274809160
1718.,0.5389312977,1718.,0.0625954198,1718.,0.2900763359,1718.,0.1251908397,1718.,0.1145038168,1718.,0.4763358779,1718.,0.4763358779,1718.,0.5603053435,1718.,0.0183206107,1718.,0.1969465649,1718.,0.7190839695,1718.,0.4274809160,1718.,0.4305343511
1719.,0.5403348554,1719.,0.0654490107,1719.,0.2891933029,1719.,0.1293759513,1719.,0.1111111111,1719.,0.4779299848,1719.,0.4779299848,1719.,0.5585996956,1719.,0.0182648402,1719.,0.196347032,1719.,0.7229832572,1719.,0.4261796043,1719.,0.4292237443
1720.,0.5364741641,1720.,0.0653495441,1720.,0.2887537994,1720.,0.1276595745,1720.,0.1063829787,1720.,0.4756838906,1720.,0.4756838906,1720.,0.5653495441,1720.,0.0106382979,1720.,0.1945288754,1720.,0.7218844985,1720.,0.4285714286,1720.,0.4270516717
1721.,0.5372907154,1721.,0.0639269406,1721.,0.2876712329,1721.,0.1293759513,1721.,0.1050228311,1721.,0.4809741248,1721.,0.4764079148,1721.,0.5646879756,1721.,0.0106544901,1721.,0.196347032,1721.,0.7229832572,1721.,0.4292237443,1721.,0.4277016743
1722.,0.5357686454,1722.,0.0624048706,1722.,0.2861491629,1722.,0.1263318113,1722.,0.1080669711,1722.,0.4733637747,1722.,0.4748858447,1722.,0.5662100457,1722.,0.0136986301,1722.,0.197869102,1722.,0.7199391172,1722.,0.4292237443,1722.,0.4277016743
1723.,0.5342465753,1723.,0.0624048706,1723.,0.2846270928,1723.,0.1293759513,1723.,0.1080669711,1723.,0.4748858447,1723.,0.4733637747,1723.,0.5692541857,1723.,0.0167427702,1723.,0.197869102,1723.,0.7214611872,1723.,0.4292237443,1723.,0.4277016743
1724.,0.5327245053,1724.,0.0624048706,1724.,0.2831050228,1724.,0.1263318113,1724.,0.1080669711,1724.,0.4764079148,1724.,0.4748858447,1724.,0.5692541857,1724.,0.0197869102,1724.,0.199391172,1724.,0.7199391172,1724.,0.4322678843,1724.,0.4277016743
1725.,0.537993921,1725.,0.0683890578,1725.,0.2826747720,1725.,0.1291793313,1725.,0.1063829787,1725.,0.4772036474,1725.,0.4772036474,1725.,0.5699088146,1725.,0.0197568389,1725.,0.1990881459,1725.,0.7218844985,1725.,0.4346504559,1725.,0.4316109422
1726.,0.537993921,1726.,0.0699088146,1726.,0.2826747720,1726.,0.1306990881,1726.,0.1079027356,1726.,0.4741641337,1726.,0.4680851064,1726.,0.5699088146,1726.,0.0212765957,1726.,0.1975683891,1726.,0.7249240122,1726.,0.4346504559,1726.,0.4331306991
1727.,0.537993921,1727.,0.0714285714,1727.,0.2811550152,1727.,0.1306990881,1727.,0.1063829787,1727.,0.4726443769,1727.,0.4665653495,1727.,0.5699088146,1727.,0.0243161094,1727.,0.1990881459,1727.,0.726443769,1727.,0.4346504559,1727.,0.4346504559
1728.,0.5378787879,1728.,0.0696969697,1728.,0.2818181818,1728.,0.1257575758,1728.,0.1075757576,1728.,0.4757575758,1728.,0.4696969697,1728.,0.5712121212,1728.,0.0212121212,1728.,0.1954545455,1728.,0.7272727273,1728.,0.4333333333,1728.,0.4363636364
1729.,0.5392749245,1729.,0.0709969789,1729.,0.2809667674,1729.,0.1223564955,1729.,0.1072507553,1729.,0.4758308157,1729.,0.4728096677,1729.,0.5649546828,1729.,0.0166163142,1729.,0.1918429003,1729.,0.7296072508,1729.,0.4380664653,1729.,0.4335347432
1730.,0.5407854985,1730.,0.0694864048,1730.,0.2809667674,1730.,0.1238670695,1730.,0.1087613293,1730.,0.4743202417,1730.,0.4712990937,1730.,0.5649546828,1730.,0.0151057402,1730.,0.1948640483,1730.,0.7311178248,1730.,0.4365558912,1730.,0.4350453172
1731.,0.5422960725,1731.,0.0664652568,1731.,0.2794561934,1731.,0.1299093656,1731.,0.1057401813,1731.,0.4728096677,1731.,0.4652567976,1731.,0.5634441088,1731.,0.0151057402,1731.,0.1948640483,1731.,0.7280966767,1731.,0.4365558912,1731.,0.4365558912
1732.,0.5377643505,1732.,0.0664652568,1732.,0.2809667674,1732.,0.1314199396,1732.,0.1132930514,1732.,0.4697885196,1732.,0.4577039275,1732.,0.5619335347,1732.,0.0181268882,1732.,0.1963746224,1732.,0.7280966767,1732.,0.4365558912,1732.,0.4365558912
1733.,0.5377643505,1733.,0.0664652568,1733.,0.2854984894,1733.,0.1329305136,1733.,0.1132930514,1733.,0.4697885196,1733.,0.4577039275,1733.,0.5619335347,1733.,0.0151057402,1733.,0.1963746224,1733.,0.7250755287,1733.,0.4365558912,1733.,0.4350453172
1734.,0.5391566265,1734.,0.0677710843,1734.,0.2831325301,1734.,0.1355421687,1734.,0.1099397590,1734.,0.4728915663,1734.,0.4623493976,1734.,0.5602409639,1734.,0.0135542169,1734.,0.1942771084,1734.,0.7243975904,1734.,0.4352409639,1734.,0.436746988
1735.,0.5398496241,1735.,0.0676691729,1735.,0.2872180451,1735.,0.1383458647,1735.,0.1052631579,1735.,0.4736842105,1735.,0.4661654135,1735.,0.5639097744,1735.,0.0165413534,1735.,0.1939849624,1735.,0.7248120301,1735.,0.437593985,1735.,0.437593985
1736.,0.5405405405,1736.,0.0660660661,1736.,0.2912912913,1736.,0.1336336336,1736.,0.1066066066,1736.,0.4774774775,1736.,0.46996997,1736.,0.5645645646,1736.,0.0150150150,1736.,0.1936936937,1736.,0.7282282282,1736.,0.4369369369,1736.,0.4369369369
1737.,0.5375375375,1737.,0.0645645646,1737.,0.2897897898,1737.,0.1336336336,1737.,0.1066066066,1737.,0.4744744745,1737.,0.4714714715,1737.,0.5645645646,1737.,0.0165165165,1737.,0.1906906907,1737.,0.7252252252,1737.,0.4369369369,1737.,0.4369369369
1738.,0.5390390390,1738.,0.0600600601,1738.,0.2882882883,1738.,0.1381381381,1738.,0.1081081081,1738.,0.472972973,1738.,0.4684684685,1738.,0.5630630631,1738.,0.0225225225,1738.,0.1921921922,1738.,0.7252252252,1738.,0.4369369369,1738.,0.4369369369
1739.,0.5397301349,1739.,0.0629685157,1739.,0.2848575712,1739.,0.1409295352,1739.,0.107946027,1739.,0.4707646177,1739.,0.4677661169,1739.,0.5607196402,1739.,0.0209895052,1739.,0.1904047976,1739.,0.7271364318,1739.,0.4362818591,1739.,0.4392803598
