CycD_x,CycD_y,CycE_x,CycE_y,CycA_x,CycA_y,CycB_x,CycB_y,E2F_x,E2F_y,p27_x,p27_y,Rb_x,Rb_y,YAP_x,YAP_y,Cdc20_x,Cdc20_y,UbcH10_x,UbcH10_y,cdh1_x,cdh1_y,NF2_x,NF2_y,LATS_x,LATS_y
885.,0.5591836735,885.,0.0653061224,885.,0.2897959184,885.,0.1469387755,885.,0.1428571429,885.,0.4612244898,885.,0.4653061224,885.,0.5959183673,885.,0.0244897959,885.,0.1877551020,885.,0.7265306122,885.,0.4081632653,885.,0.3959183673
886.,0.5609756098,886.,0.0650406504,886.,0.2804878049,886.,0.1382113821,886.,0.1422764228,886.,0.4674796748,886.,0.4674796748,886.,0.5894308943,886.,0.012195122,886.,0.1869918699,886.,0.7276422764,886.,0.4146341463,886.,0.4065040650
887.,0.5569105691,887.,0.0650406504,887.,0.2845528455,887.,0.1382113821,887.,0.1382113821,887.,0.4634146341,887.,0.4674796748,887.,0.5894308943,887.,0.0081300813,887.,0.1869918699,887.,0.7235772358,887.,0.4146341463,887.,0.4105691057
888.,0.5609756098,888.,0.0691056911,888.,0.2804878049,888.,0.1382113821,888.,0.1382113821,888.,0.4552845528,888.,0.4634146341,888.,0.5894308943,888.,0.0081300813,888.,0.1869918699,888.,0.7235772358,888.,0.4146341463,888.,0.4105691057
889.,0.5587044534,889.,0.0728744939,889.,0.2793522267,889.,0.1336032389,889.,0.1457489879,889.,0.4574898785,889.,0.4696356275,889.,0.5789473684,889.,0.004048583,889.,0.1862348178,889.,0.7246963563,889.,0.4129554656,889.,0.4170040486
890.,0.5587044534,890.,0.0728744939,890.,0.2753036437,890.,0.1376518219,890.,0.1457489879,890.,0.4534412955,890.,0.4615384615,890.,0.5789473684,890.,0.008097166,890.,0.1862348178,890.,0.7246963563,890.,0.4129554656,890.,0.4170040486
891.,0.5546558704,891.,0.0769230769,891.,0.2753036437,891.,0.1417004049,891.,0.1457489879,891.,0.4493927126,891.,0.4574898785,891.,0.5789473684,891.,0.008097166,891.,0.1862348178,891.,0.7246963563,891.,0.4129554656,891.,0.4170040486
892.,0.5546558704,892.,0.0769230769,892.,0.2753036437,892.,0.1497975709,892.,0.1578947368,892.,0.4453441296,892.,0.4574898785,892.,0.5789473684,892.,0.008097166,892.,0.1862348178,892.,0.7287449393,892.,0.4129554656,892.,0.4170040486
893.,0.5506072874,893.,0.0728744939,893.,0.2753036437,893.,0.1538461538,893.,0.1619433198,893.,0.4453441296,893.,0.4574898785,893.,0.5829959514,893.,0.016194332,893.,0.1862348178,893.,0.7246963563,893.,0.4129554656,893.,0.4170040486
894.,0.5465587045,894.,0.0728744939,894.,0.2753036437,894.,0.1578947368,894.,0.1619433198,894.,0.4453441296,894.,0.4574898785,894.,0.5829959514,894.,0.020242915,894.,0.1862348178,894.,0.7287449393,894.,0.4129554656,894.,0.4170040486
895.,0.5465587045,895.,0.0769230769,895.,0.2753036437,895.,0.1538461538,895.,0.1578947368,895.,0.4453441296,895.,0.4615384615,895.,0.5829959514,895.,0.024291498,895.,0.1943319838,895.,0.7327935223,895.,0.4129554656,895.,0.4170040486
896.,0.5465587045,896.,0.0809716599,896.,0.2753036437,896.,0.1417004049,896.,0.1659919028,896.,0.4453441296,896.,0.4615384615,896.,0.5829959514,896.,0.024291498,896.,0.2024291498,896.,0.7287449393,896.,0.4129554656,896.,0.4129554656
897.,0.5483870968,897.,0.0806451613,897.,0.2741935484,897.,0.1411290323,897.,0.1693548387,897.,0.4516129032,897.,0.4637096774,897.,0.5766129032,897.,0.0120967742,897.,0.2016129032,897.,0.7338709677,897.,0.4112903226,897.,0.4193548387
898.,0.5502008032,898.,0.0763052209,898.,0.2771084337,898.,0.1365461847,898.,0.1726907631,898.,0.4578313253,898.,0.4658634538,898.,0.5702811245,898.,0.0080321285,898.,0.1967871486,898.,0.7309236948,898.,0.4096385542,898.,0.4136546185
899.,0.546184739,899.,0.0763052209,899.,0.2771084337,899.,0.140562249,899.,0.1646586345,899.,0.4618473896,899.,0.4578313253,899.,0.5702811245,899.,0.0040160643,899.,0.1967871486,899.,0.7188755020,899.,0.4096385542,899.,0.4136546185
900.,0.546184739,900.,0.0763052209,900.,0.281124498,900.,0.1445783133,900.,0.1646586345,900.,0.4618473896,900.,0.4578313253,900.,0.5702811245,900.,0.0120481928,900.,0.1967871486,900.,0.7188755020,900.,0.4096385542,900.,0.4136546185
901.,0.5421686747,901.,0.0763052209,901.,0.281124498,901.,0.1445783133,901.,0.1686746988,901.,0.4658634538,901.,0.4578313253,901.,0.5742971888,901.,0.0120481928,901.,0.2008032129,901.,0.7269076305,901.,0.4096385542,901.,0.4136546185
902.,0.5421686747,902.,0.0803212851,902.,0.281124498,902.,0.1485943775,902.,0.1646586345,902.,0.4658634538,902.,0.4658634538,902.,0.5742971888,902.,0.0160642570,902.,0.2008032129,902.,0.7269076305,902.,0.4096385542,902.,0.4096385542
903.,0.5421686747,903.,0.0803212851,903.,0.281124498,903.,0.1526104418,903.,0.1646586345,903.,0.4658634538,903.,0.4578313253,903.,0.5823293173,903.,0.0160642570,903.,0.2008032129,903.,0.7269076305,903.,0.4096385542,903.,0.4096385542
904.,0.5502008032,904.,0.0843373494,904.,0.2771084337,904.,0.1566265060,904.,0.1646586345,904.,0.4698795181,904.,0.4578313253,904.,0.5863453815,904.,0.0200803213,904.,0.1967871486,904.,0.7309236948,904.,0.4096385542,904.,0.4096385542
905.,0.5502008032,905.,0.0843373494,905.,0.2730923695,905.,0.1526104418,905.,0.1686746988,905.,0.4658634538,905.,0.4578313253,905.,0.5903614458,905.,0.0200803213,905.,0.2008032129,905.,0.7349397590,905.,0.4096385542,905.,0.4096385542
906.,0.552,906.,0.084,906.,0.276,906.,0.148,906.,0.164,906.,0.464,906.,0.464,906.,0.584,906.,0.016,906.,0.196,906.,0.732,906.,0.408,906.,0.408
907.,0.5537848606,907.,0.0836653386,907.,0.2749003984,907.,0.1474103586,907.,0.1593625498,907.,0.4701195219,907.,0.4661354582,907.,0.5776892430,907.,0.0119521912,907.,0.1912350598,907.,0.7370517928,907.,0.406374502,907.,0.406374502
908.,0.5537848606,908.,0.0756972112,908.,0.2788844622,908.,0.1474103586,908.,0.1593625498,908.,0.4701195219,908.,0.4581673307,908.,0.5776892430,908.,0.0079681275,908.,0.1912350598,908.,0.7330677291,908.,0.406374502,908.,0.406374502
909.,0.5537848606,909.,0.0836653386,909.,0.2788844622,909.,0.1513944223,909.,0.1593625498,909.,0.4701195219,909.,0.4541832669,909.,0.5816733068,909.,0.0079681275,909.,0.1912350598,909.,0.7330677291,909.,0.406374502,909.,0.406374502
910.,0.5537848606,910.,0.0836653386,910.,0.2868525896,910.,0.1553784861,910.,0.1593625498,910.,0.4661354582,910.,0.4541832669,910.,0.5856573705,910.,0.0119521912,910.,0.1912350598,910.,0.7330677291,910.,0.406374502,910.,0.406374502
911.,0.5537848606,911.,0.0836653386,911.,0.2908366534,911.,0.1513944223,911.,0.1633466135,911.,0.4621513944,911.,0.4541832669,911.,0.5856573705,911.,0.0199203187,911.,0.1912350598,911.,0.7250996016,911.,0.406374502,911.,0.406374502
912.,0.5555555556,912.,0.0833333333,912.,0.2857142857,912.,0.1507936508,912.,0.1547619048,912.,0.4682539683,912.,0.4603174603,912.,0.5873015873,912.,0.0198412698,912.,0.1865079365,912.,0.7142857143,912.,0.4047619048,912.,0.4126984127
913.,0.5595238095,913.,0.0793650794,913.,0.2976190476,913.,0.1547619048,913.,0.1547619048,913.,0.4682539683,913.,0.4603174603,913.,0.5833333333,913.,0.0238095238,913.,0.1904761905,913.,0.7222222222,913.,0.4047619048,913.,0.4126984127
914.,0.5590551181,914.,0.0748031496,914.,0.2913385827,914.,0.1456692913,914.,0.1535433071,914.,0.4763779528,914.,0.4724409449,914.,0.5787401575,914.,0.0157480315,914.,0.1811023622,914.,0.7283464567,914.,0.4094488189,914.,0.4212598425
915.,0.562992126,915.,0.0748031496,915.,0.2952755906,915.,0.1456692913,915.,0.1535433071,915.,0.4645669291,915.,0.4645669291,915.,0.5748031496,915.,0.0157480315,915.,0.1811023622,915.,0.7283464567,915.,0.4094488189,915.,0.4212598425
916.,0.5590551181,916.,0.0787401575,916.,0.2913385827,916.,0.1456692913,916.,0.1535433071,916.,0.4527559055,916.,0.4645669291,916.,0.5708661417,916.,0.0157480315,916.,0.1811023622,916.,0.7244094488,916.,0.4094488189,916.,0.4173228346
917.,0.5590551181,917.,0.0787401575,917.,0.2913385827,917.,0.1456692913,917.,0.1496062992,917.,0.4448818898,917.,0.4527559055,917.,0.5748031496,917.,0.0157480315,917.,0.1771653543,917.,0.7204724409,917.,0.4094488189,917.,0.4133858268
918.,0.5590551181,918.,0.0787401575,918.,0.2952755906,918.,0.1614173228,918.,0.1496062992,918.,0.4448818898,918.,0.4488188976,918.,0.5748031496,918.,0.0196850394,918.,0.1771653543,918.,0.7204724409,918.,0.4094488189,918.,0.4133858268
919.,0.5607843137,919.,0.0745098039,919.,0.2941176471,919.,0.1647058824,919.,0.1411764706,919.,0.4509803922,919.,0.4549019608,919.,0.568627451,919.,0.0156862745,919.,0.1764705882,919.,0.7215686275,919.,0.4078431373,919.,0.4117647059
920.,0.5607843137,920.,0.0745098039,920.,0.3019607843,920.,0.1607843137,920.,0.137254902,920.,0.4509803922,920.,0.4509803922,920.,0.568627451,920.,0.0156862745,920.,0.1764705882,920.,0.7137254902,920.,0.4078431373,920.,0.4078431373
921.,0.5607843137,921.,0.0784313725,921.,0.3058823529,921.,0.168627451,921.,0.137254902,921.,0.4509803922,921.,0.4470588235,921.,0.5803921569,921.,0.0156862745,921.,0.1764705882,921.,0.7137254902,921.,0.4078431373,921.,0.4078431373
922.,0.5607843137,922.,0.0784313725,922.,0.3058823529,922.,0.1803921569,922.,0.137254902,922.,0.4549019608,922.,0.4509803922,922.,0.5882352941,922.,0.0196078431,922.,0.1843137255,922.,0.7098039216,922.,0.4078431373,922.,0.4078431373
923.,0.5607843137,923.,0.0745098039,923.,0.3098039216,923.,0.1803921569,923.,0.1254901961,923.,0.4588235294,923.,0.4470588235,923.,0.5882352941,923.,0.0196078431,923.,0.1843137255,923.,0.7019607843,923.,0.4078431373,923.,0.4078431373
924.,0.5647058824,924.,0.0705882353,924.,0.3176470588,924.,0.1803921569,924.,0.1215686275,924.,0.4549019608,924.,0.4470588235,924.,0.5882352941,924.,0.0235294118,924.,0.1843137255,924.,0.6901960784,924.,0.4078431373,924.,0.4078431373
925.,0.5647058824,925.,0.0705882353,925.,0.3176470588,925.,0.1764705882,925.,0.1137254902,925.,0.4470588235,925.,0.4431372549,925.,0.5882352941,925.,0.0274509804,925.,0.1843137255,925.,0.6941176471,925.,0.4078431373,925.,0.4078431373
926.,0.5647058824,926.,0.0666666667,926.,0.3137254902,926.,0.1764705882,926.,0.1098039216,926.,0.4431372549,926.,0.4431372549,926.,0.5882352941,926.,0.0313725490,926.,0.1882352941,926.,0.6901960784,926.,0.4078431373,926.,0.4078431373
927.,0.5647058824,927.,0.0549019608,927.,0.3019607843,927.,0.1764705882,927.,0.1098039216,927.,0.4431372549,927.,0.4431372549,927.,0.5882352941,927.,0.0352941176,927.,0.1882352941,927.,0.6941176471,927.,0.4078431373,927.,0.4078431373
928.,0.5703125,928.,0.0546875,928.,0.3046875,928.,0.17578125,928.,0.10546875,928.,0.44921875,928.,0.44921875,928.,0.59375,928.,0.03515625,928.,0.1875,928.,0.703125,928.,0.4140625,928.,0.40625
929.,0.5719844358,929.,0.0505836576,929.,0.2996108949,929.,0.1712062257,929.,0.1050583658,929.,0.4552529183,929.,0.4552529183,929.,0.5914396887,929.,0.0350194553,929.,0.1789883268,929.,0.7081712062,929.,0.4202334630,929.,0.4085603113
930.,0.5736434109,930.,0.0503875969,930.,0.2945736434,930.,0.1666666667,930.,0.1046511628,930.,0.4496124031,930.,0.4612403101,930.,0.5813953488,930.,0.0310077519,930.,0.1782945736,930.,0.7170542636,930.,0.4186046512,930.,0.4108527132
931.,0.5675675676,931.,0.0540540541,931.,0.2895752896,931.,0.1698841699,931.,0.1003861004,931.,0.4517374517,931.,0.4671814672,931.,0.5752895753,931.,0.0270270270,931.,0.1737451737,931.,0.7181467181,931.,0.4247104247,931.,0.4092664093
932.,0.5675675676,932.,0.0540540541,932.,0.2934362934,932.,0.1814671815,932.,0.1003861004,932.,0.4478764479,932.,0.4594594595,932.,0.5714285714,932.,0.0193050193,932.,0.1737451737,932.,0.7181467181,932.,0.4247104247,932.,0.4092664093
933.,0.5692307692,933.,0.0538461538,933.,0.2923076923,933.,0.1807692308,933.,0.1,933.,0.4538461538,933.,0.4653846154,933.,0.5692307692,933.,0.0230769231,933.,0.1769230769,933.,0.7153846154,933.,0.4230769231,933.,0.4153846154
934.,0.5670498084,934.,0.0498084291,934.,0.2950191571,934.,0.1800766284,934.,0.0957854406,934.,0.4521072797,934.,0.4674329502,934.,0.5632183908,934.,0.0268199234,934.,0.1685823755,934.,0.7164750958,934.,0.4214559387,934.,0.4214559387
935.,0.5648854962,935.,0.0534351145,935.,0.2900763359,935.,0.1717557252,935.,0.1030534351,935.,0.4541984733,935.,0.4732824427,935.,0.5763358779,935.,0.0305343511,935.,0.1603053435,935.,0.7137404580,935.,0.4198473282,935.,0.4274809160
936.,0.5627376426,936.,0.0532319392,936.,0.2889733840,936.,0.1711026616,936.,0.102661597,936.,0.4562737643,936.,0.4790874525,936.,0.5703422053,936.,0.030418251,936.,0.1558935361,936.,0.7186311787,936.,0.4258555133,936.,0.4220532319
937.,0.5589353612,937.,0.0532319392,937.,0.2889733840,937.,0.174904943,937.,0.1064638783,937.,0.4562737643,937.,0.4676806084,937.,0.5703422053,937.,0.0342205323,937.,0.1596958175,937.,0.7224334601,937.,0.4258555133,937.,0.4182509506
938.,0.5551330798,938.,0.0532319392,938.,0.2813688213,938.,0.174904943,938.,0.1064638783,938.,0.4486692015,938.,0.463878327,938.,0.5703422053,938.,0.0342205323,938.,0.1673003802,938.,0.7262357414,938.,0.4258555133,938.,0.4182509506
939.,0.5568181818,939.,0.0530303030,939.,0.2803030303,939.,0.1666666667,939.,0.1098484848,939.,0.446969697,939.,0.4659090909,939.,0.5606060606,939.,0.0378787879,939.,0.1666666667,939.,0.7310606061,939.,0.4318181818,939.,0.4242424242
940.,0.5454545455,940.,0.0530303030,940.,0.2803030303,940.,0.1628787879,940.,0.1136363636,940.,0.4507575758,940.,0.4696969697,940.,0.5606060606,940.,0.0378787879,940.,0.1704545455,940.,0.7348484848,940.,0.4318181818,940.,0.4242424242
941.,0.5468164794,941.,0.0486891386,941.,0.2696629213,941.,0.1535580524,941.,0.1086142322,941.,0.4681647940,941.,0.4831460674,941.,0.5505617978,941.,0.0262172285,941.,0.1573033708,941.,0.7378277154,941.,0.4344569288,941.,0.4344569288
942.,0.5468164794,942.,0.0486891386,942.,0.265917603,942.,0.1498127341,942.,0.1086142322,942.,0.4681647940,942.,0.4831460674,942.,0.5505617978,942.,0.0187265918,942.,0.1573033708,942.,0.7340823970,942.,0.4344569288,942.,0.4269662921
943.,0.5447761194,943.,0.0485074627,943.,0.2686567164,943.,0.1492537313,943.,0.1082089552,943.,0.4664179104,943.,0.4850746269,943.,0.552238806,943.,0.0149253731,943.,0.1529850746,943.,0.7350746269,943.,0.4328358209,943.,0.4328358209
944.,0.5447761194,944.,0.0485074627,944.,0.2649253731,944.,0.1455223881,944.,0.1156716418,944.,0.4664179104,944.,0.4738805970,944.,0.552238806,944.,0.0111940299,944.,0.1567164179,944.,0.7350746269,944.,0.4328358209,944.,0.4291044776
945.,0.5410447761,945.,0.0447761194,945.,0.2649253731,945.,0.1455223881,945.,0.1194029851,945.,0.4626865672,945.,0.4664179104,945.,0.5485074627,945.,0.0037313433,945.,0.1567164179,945.,0.7350746269,945.,0.4328358209,945.,0.4253731343
946.,0.5410447761,946.,0.0447761194,946.,0.2649253731,946.,0.1492537313,946.,0.1194029851,946.,0.4664179104,946.,0.4626865672,946.,0.552238806,946.,0.0037313433,946.,0.1604477612,946.,0.7313432836,946.,0.4328358209,946.,0.4253731343
947.,0.5390334572,947.,0.0446096654,947.,0.2639405204,947.,0.1486988848,947.,0.1189591078,947.,0.468401487,947.,0.468401487,947.,0.56133829,947.,0.,947.,0.156133829,947.,0.7323420074,947.,0.4312267658,947.,0.4237918216
948.,0.5390334572,948.,0.0520446097,948.,0.2713754647,948.,0.1486988848,948.,0.1301115242,948.,0.468401487,948.,0.4646840149,948.,0.5650557621,948.,0.0037174721,948.,0.1635687732,948.,0.7323420074,948.,0.4312267658,948.,0.4237918216
949.,0.5353159851,949.,0.0520446097,949.,0.2713754647,949.,0.156133829,949.,0.1338289963,949.,0.4646840149,949.,0.4646840149,949.,0.5650557621,949.,0.0037174721,949.,0.1672862454,949.,0.7286245353,949.,0.4312267658,949.,0.4237918216
950.,0.5390334572,950.,0.0520446097,950.,0.2713754647,950.,0.1524163569,950.,0.1375464684,950.,0.4646840149,950.,0.4646840149,950.,0.5650557621,950.,0.0148698885,950.,0.1672862454,950.,0.7286245353,950.,0.4312267658,950.,0.4237918216
951.,0.5390334572,951.,0.0520446097,951.,0.2713754647,951.,0.1524163569,951.,0.1412639405,951.,0.4646840149,951.,0.468401487,951.,0.5650557621,951.,0.0185873606,951.,0.1710037175,951.,0.7323420074,951.,0.4312267658,951.,0.4237918216
952.,0.5390334572,952.,0.0520446097,952.,0.2713754647,952.,0.156133829,952.,0.1449814126,952.,0.4646840149,952.,0.468401487,952.,0.5687732342,952.,0.0260223048,952.,0.1710037175,952.,0.7323420074,952.,0.4312267658,952.,0.4237918216
953.,0.5390334572,953.,0.0520446097,953.,0.2713754647,953.,0.156133829,953.,0.1449814126,953.,0.4646840149,953.,0.468401487,953.,0.5687732342,953.,0.0260223048,953.,0.1747211896,953.,0.7286245353,953.,0.4312267658,953.,0.4237918216
954.,0.5390334572,954.,0.0557620818,954.,0.2713754647,954.,0.1524163569,954.,0.1486988848,954.,0.4646840149,954.,0.4646840149,954.,0.5687732342,954.,0.0260223048,954.,0.1747211896,954.,0.7286245353,954.,0.4312267658,954.,0.4275092937
955.,0.5390334572,955.,0.0557620818,955.,0.2639405204,955.,0.1598513011,955.,0.1449814126,955.,0.4646840149,955.,0.4609665428,955.,0.5687732342,955.,0.029739777,955.,0.1784386617,955.,0.7286245353,955.,0.4312267658,955.,0.4275092937
956.,0.5390334572,956.,0.0631970260,956.,0.2602230483,956.,0.1598513011,956.,0.1524163569,956.,0.4646840149,956.,0.4609665428,956.,0.5687732342,956.,0.029739777,956.,0.1784386617,956.,0.7323420074,956.,0.4312267658,956.,0.4275092937
957.,0.5427509294,957.,0.0631970260,957.,0.2602230483,957.,0.156133829,957.,0.1486988848,957.,0.4646840149,957.,0.4609665428,957.,0.5687732342,957.,0.0408921933,957.,0.1821561338,957.,0.7323420074,957.,0.4312267658,957.,0.4275092937
958.,0.5427509294,958.,0.0631970260,958.,0.2676579926,958.,0.156133829,958.,0.1412639405,958.,0.4646840149,958.,0.4609665428,958.,0.5687732342,958.,0.0371747212,958.,0.1821561338,958.,0.7434944238,958.,0.4312267658,958.,0.4275092937
959.,0.5427509294,959.,0.0669144981,959.,0.2639405204,959.,0.1486988848,959.,0.1486988848,959.,0.4609665428,959.,0.4609665428,959.,0.5687732342,959.,0.0371747212,959.,0.1858736059,959.,0.7397769517,959.,0.4312267658,959.,0.4275092937
960.,0.5461254613,960.,0.0738007380,960.,0.2619926199,960.,0.1402214022,960.,0.1512915129,960.,0.4723247232,960.,0.4723247232,960.,0.557195572,960.,0.0332103321,960.,0.1771217712,960.,0.7453874539,960.,0.4280442804,960.,0.4317343173
961.,0.5461254613,961.,0.0738007380,961.,0.2472324723,961.,0.1402214022,961.,0.1586715867,961.,0.4649446494,961.,0.4686346863,961.,0.5645756458,961.,0.0295202952,961.,0.1771217712,961.,0.7527675277,961.,0.4280442804,961.,0.4280442804
962.,0.5461254613,962.,0.0811808118,962.,0.2619926199,962.,0.1402214022,962.,0.1549815498,962.,0.4649446494,962.,0.4649446494,962.,0.5682656827,962.,0.0295202952,962.,0.1771217712,962.,0.7527675277,962.,0.4280442804,962.,0.4280442804
963.,0.5461254613,963.,0.0848708487,963.,0.2693726937,963.,0.1365313653,963.,0.1623616236,963.,0.4649446494,963.,0.4575645756,963.,0.5682656827,963.,0.0332103321,963.,0.1771217712,963.,0.7453874539,963.,0.4280442804,963.,0.4243542435
964.,0.5461254613,964.,0.0811808118,964.,0.2767527675,964.,0.1365313653,964.,0.1586715867,964.,0.4649446494,964.,0.4575645756,964.,0.5682656827,964.,0.0332103321,964.,0.1881918819,964.,0.7490774908,964.,0.4280442804,964.,0.4243542435
965.,0.5441176471,965.,0.0808823529,965.,0.2794117647,965.,0.1360294118,965.,0.1397058824,965.,0.4705882353,965.,0.4669117647,965.,0.5698529412,965.,0.0294117647,965.,0.1838235294,965.,0.7389705882,965.,0.4264705882,965.,0.4338235294
966.,0.5457875458,966.,0.0805860806,966.,0.2783882784,966.,0.1318681319,966.,0.1282051282,966.,0.4688644689,966.,0.4688644689,966.,0.5641025641,966.,0.021978022,966.,0.1794871795,966.,0.7399267399,966.,0.4249084249,966.,0.4322344322
967.,0.5421245421,967.,0.0842490842,967.,0.2857142857,967.,0.1318681319,967.,0.1245421245,967.,0.4652014652,967.,0.4615384615,967.,0.5641025641,967.,0.0256410256,967.,0.1831501832,967.,0.7362637363,967.,0.4249084249,967.,0.4322344322
968.,0.5421245421,968.,0.0805860806,968.,0.2820512821,968.,0.1318681319,968.,0.1208791209,968.,0.4615384615,968.,0.4615384615,968.,0.5641025641,968.,0.0256410256,968.,0.1904761905,968.,0.7362637363,968.,0.4249084249,968.,0.4322344322
969.,0.5384615385,969.,0.0732600733,969.,0.2857142857,969.,0.1318681319,969.,0.1172161172,969.,0.4615384615,969.,0.4615384615,969.,0.5677655678,969.,0.0256410256,969.,0.1941391941,969.,0.7289377289,969.,0.4249084249,969.,0.4322344322
970.,0.5384615385,970.,0.0732600733,970.,0.2930402930,970.,0.1318681319,970.,0.1172161172,970.,0.4615384615,970.,0.4615384615,970.,0.5677655678,970.,0.021978022,970.,0.1941391941,970.,0.7326007326,970.,0.4249084249,970.,0.4322344322
971.,0.5401459854,971.,0.0729927007,971.,0.2919708029,971.,0.1313868613,971.,0.1131386861,971.,0.4671532847,971.,0.4671532847,971.,0.5729927007,971.,0.0109489051,971.,0.197080292,971.,0.7299270073,971.,0.4233576642,971.,0.4306569343
972.,0.5401459854,972.,0.0729927007,972.,0.295620438,972.,0.1313868613,972.,0.1131386861,972.,0.4671532847,972.,0.4671532847,972.,0.5693430657,972.,0.0109489051,972.,0.2007299270,972.,0.7262773723,972.,0.4233576642,972.,0.4306569343
973.,0.5401459854,973.,0.0729927007,973.,0.295620438,973.,0.1313868613,973.,0.1167883212,973.,0.4671532847,973.,0.4671532847,973.,0.5693430657,973.,0.0109489051,973.,0.2007299270,973.,0.7226277372,973.,0.4233576642,973.,0.4306569343
974.,0.5364963504,974.,0.0729927007,974.,0.299270073,974.,0.1313868613,974.,0.1167883212,974.,0.4708029197,974.,0.4671532847,974.,0.5693430657,974.,0.0218978102,974.,0.2043795620,974.,0.7262773723,974.,0.4233576642,974.,0.4306569343
975.,0.5381818182,975.,0.0727272727,975.,0.2945454545,975.,0.1236363636,975.,0.1090909091,975.,0.4763636364,975.,0.4690909091,975.,0.5672727273,975.,0.0181818182,975.,0.1963636364,975.,0.7236363636,975.,0.4218181818,975.,0.4254545455
976.,0.5379061372,976.,0.0722021661,976.,0.2888086643,976.,0.1191335740,976.,0.1155234657,976.,0.4837545126,976.,0.4765342960,976.,0.5703971119,976.,0.0108303249,976.,0.1877256318,976.,0.7292418773,976.,0.4187725632,976.,0.4223826715
977.,0.5379061372,977.,0.0758122744,977.,0.285198556,977.,0.1155234657,977.,0.1155234657,977.,0.4765342960,977.,0.4801444043,977.,0.5703971119,977.,0.0108303249,977.,0.1877256318,977.,0.725631769,977.,0.4187725632,977.,0.4187725632
978.,0.5379061372,978.,0.0758122744,978.,0.285198556,978.,0.1227436823,978.,0.1191335740,978.,0.4765342960,978.,0.4801444043,978.,0.5703971119,978.,0.0144404332,978.,0.1877256318,978.,0.725631769,978.,0.4187725632,978.,0.4187725632
979.,0.5379061372,979.,0.0758122744,979.,0.2888086643,979.,0.1299638989,979.,0.1191335740,979.,0.4729241877,979.,0.4729241877,979.,0.5703971119,979.,0.0144404332,979.,0.1877256318,979.,0.725631769,979.,0.4187725632,979.,0.4187725632
980.,0.5379061372,980.,0.0794223827,980.,0.2960288809,980.,0.1335740072,980.,0.1227436823,980.,0.4729241877,980.,0.4729241877,980.,0.5740072202,980.,0.0144404332,980.,0.1877256318,980.,0.7220216606,980.,0.4187725632,980.,0.4187725632
981.,0.5379061372,981.,0.0758122744,981.,0.2960288809,981.,0.1407942238,981.,0.1227436823,981.,0.4693140794,981.,0.4693140794,981.,0.5776173285,981.,0.0180505415,981.,0.1913357401,981.,0.7184115523,981.,0.4187725632,981.,0.4187725632
982.,0.5379061372,982.,0.0794223827,982.,0.2960288809,982.,0.1407942238,982.,0.1263537906,982.,0.4693140794,982.,0.4693140794,982.,0.5776173285,982.,0.0216606498,982.,0.1913357401,982.,0.7184115523,982.,0.4187725632,982.,0.4187725632
983.,0.5379061372,983.,0.0794223827,983.,0.2924187726,983.,0.1407942238,983.,0.1263537906,983.,0.4657039711,983.,0.4657039711,983.,0.5776173285,983.,0.0216606498,983.,0.1913357401,983.,0.7184115523,983.,0.4187725632,983.,0.4187725632
984.,0.5395683453,984.,0.0755395683,984.,0.2913669065,984.,0.1438848921,984.,0.1223021583,984.,0.4676258993,984.,0.4712230216,984.,0.5791366906,984.,0.0251798561,984.,0.1870503597,984.,0.7230215827,984.,0.4172661871,984.,0.4172661871
985.,0.5395683453,985.,0.0755395683,985.,0.2913669065,985.,0.1438848921,985.,0.1223021583,985.,0.464028777,985.,0.4676258993,985.,0.5791366906,985.,0.0251798561,985.,0.1870503597,985.,0.7230215827,985.,0.4172661871,985.,0.4172661871
986.,0.5395683453,986.,0.0719424460,986.,0.2913669065,986.,0.1474820144,986.,0.118705036,986.,0.4676258993,986.,0.464028777,986.,0.5791366906,986.,0.0251798561,986.,0.1870503597,986.,0.7230215827,986.,0.4172661871,986.,0.4172661871
987.,0.5395683453,987.,0.0719424460,987.,0.2949640288,987.,0.1438848921,987.,0.1151079137,987.,0.4676258993,987.,0.464028777,987.,0.5791366906,987.,0.0287769784,987.,0.1870503597,987.,0.7230215827,987.,0.4172661871,987.,0.4172661871
988.,0.541218638,988.,0.0716845878,988.,0.2939068100,988.,0.1397849462,988.,0.1146953405,988.,0.4731182796,988.,0.4695340502,988.,0.5806451613,988.,0.0286738351,988.,0.1863799283,988.,0.7240143369,988.,0.4157706093,988.,0.4229390681
989.,0.5428571429,989.,0.075,989.,0.2857142857,989.,0.1428571429,989.,0.1178571429,989.,0.4785714286,989.,0.4714285714,989.,0.5785714286,989.,0.0285714286,989.,0.1821428571,989.,0.7142857143,989.,0.4142857143,989.,0.4214285714
990.,0.55,990.,0.075,990.,0.2821428571,990.,0.1357142857,990.,0.125,990.,0.475,990.,0.4607142857,990.,0.5785714286,990.,0.025,990.,0.1857142857,990.,0.7142857143,990.,0.4142857143,990.,0.4178571429
991.,0.5535714286,991.,0.0785714286,991.,0.2821428571,991.,0.1392857143,991.,0.125,991.,0.475,991.,0.4571428571,991.,0.5785714286,991.,0.0321428571,991.,0.1892857143,991.,0.7178571429,991.,0.4142857143,991.,0.4178571429
